Date,bitcoin,prediccion_f5v2n2e35
2018-05-02,9235.92,7850.977
2018-05-03,9743.86,7860.2524
2018-05-04,9700.76,7991.94
2018-05-05,9858.15,7964.3374
2018-05-06,9654.8,7875.2256
2018-05-07,9373.01,7870.0464
2018-05-08,9234.82,8046.3677
2018-05-09,9325.18,8188.865
2018-05-10,9043.94,8218.2
2018-05-11,8441.49,8210.74
2018-05-12,8504.89,8072.9453
2018-05-13,8723.94,7948.5444
2018-05-14,8716.79,7930.8896
2018-05-15,8510.38,7880.5215
2018-05-16,8368.83,7620.7393
2018-05-17,8094.32,7445.399
2018-05-18,8250.97,7529.5786
2018-05-19,8247.18,7597.9297
2018-05-20,8513.25,7535.9873
2018-05-21,8418.99,7427.9893
2018-05-22,8041.78,7300.8535
2018-05-23,7557.82,7256.9917
2018-05-24,7587.34,7307.4365
2018-05-25,7480.14,7384.5396
