f2v1n4e20_loss,f2v1n4e20val_loss
0.1466183548254586,0.23993852891420064
0.10260744016673502,0.1655867440920127
0.07603405664190355,0.11009550329885985
0.05816551204841093,0.07527267697610353
0.04787148006530764,0.053794725454951585
0.041897243747181276,0.03825055994093418
0.03697511320983093,0.02874932217558748
0.034041341948602595,0.021376503435404676
0.030202729952115537,0.017079445582471396
0.026810978719382244,0.014750091824680567
0.024170070341466038,0.012026820062218528
0.02185666655520386,0.008142792497222362
0.018811301845119775,0.00758968428463528
0.016085467661649484,0.007273359052640827
0.014715930532432142,0.0084150337712153
0.012657118646772068,0.004035236252667873
0.01030314948234109,0.004672098267627389
0.009080042228055267,0.004854054992871457
0.008018308751909403,0.004631131164435493
0.006976555538358891,0.004757692522712444
