Date,bitcoin,prediccion_f2v7n2e20
2018-05-04,9700.76,9213.673
2018-05-05,9858.15,9424.566
2018-05-06,9654.8,9511.39
2018-05-07,9373.01,9647.358
2018-05-08,9234.82,9767.084
2018-05-09,9325.18,9565.372
2018-05-10,9043.94,9358.771
2018-05-11,8441.49,9211.508
2018-05-12,8504.89,8852.248
2018-05-13,8723.94,8400.822
2018-05-14,8716.79,8233.48
2018-05-15,8510.38,8216.309
2018-05-16,8368.83,8269.571
2018-05-17,8094.32,8138.8667
2018-05-18,8250.97,7997.656
2018-05-19,8247.18,7786.253
2018-05-20,8513.25,7745.0396
2018-05-21,8418.99,7644.846
2018-05-22,8041.78,7709.383
2018-05-23,7557.82,7597.689
2018-05-24,7587.34,7383.323
2018-05-25,7480.14,7038.057
