,f5v1n2e30_loss,f5v1n2e30_val_loss
0,0.04805479362973675,0.33959810777765803
1,0.03939973848833621,0.30606313929206036
2,0.03364383882634919,0.2770547521163206
3,0.02795904523399831,0.24978386537461986
4,0.024180601606070766,0.23122826096464377
5,0.022103881904636913,0.20560328027264016
6,0.019496651908905923,0.1951192740778454
7,0.01821050758079775,0.17752999616939513
8,0.0169233518227199,0.1671976093508181
9,0.016584675583735477,0.15172623494853738
10,0.015246074597845658,0.14611803911259916
11,0.01498308542104047,0.13516778117198436
12,0.013882000827845646,0.13207631613143156
13,0.013382415584702458,0.12346643294955863
14,0.012331388662583598,0.11775016964825451
15,0.011478228491650503,0.11424915242146273
16,0.010545785295062721,0.10770271608575446
17,0.009416113025868127,0.10093267568860387
18,0.008516574938160678,0.0920693790692775
19,0.007404117950634962,0.08507576549700538
20,0.006232275090030866,0.08063171610052956
21,0.005269121206911672,0.0747442061509021
22,0.004399677323188955,0.07147379534044226
23,0.003703435093888806,0.06400176317079878
24,0.0032847623558525272,0.05978215709863017
25,0.002773304156388478,0.056464879273543836
26,0.002418590199666164,0.05569500202068784
27,0.002219076560760624,0.052404641918074646
28,0.0020868484311511474,0.0501814939150373
29,0.0019726990947584668,0.049955175846021195
