,f2v5n2e30_loss,f2v5n2e30_val_loss
0,0.09029811038731882,0.5865142172888705
1,0.07343733222473967,0.5238902788413199
2,0.05732776445513668,0.456269024234069
3,0.046741299146463064,0.3955543864714472
4,0.03572451624699891,0.3466090308992486
5,0.029222663373143744,0.3026903569698334
6,0.02364554410811883,0.2722202304162477
7,0.020070573844665984,0.23780838282484756
8,0.016871506785711733,0.21916129400855616
9,0.013741310006563172,0.20695086843089053
10,0.011967613643433607,0.19297231596551442
11,0.00986817391004321,0.18267216807917544
12,0.008486651943915732,0.17683368372289757
13,0.008027847714492213,0.15997623191460184
14,0.006791082928362466,0.15748300432766738
15,0.0063975765199057975,0.1559325941887341
16,0.005967311309455713,0.1446874411286492
17,0.005803265217027804,0.1388251921652179
18,0.0059857381258688076,0.13281406462192535
19,0.005734053471698178,0.13542568301291844
20,0.005803260205952524,0.1374121620074699
21,0.005610546026790052,0.1285507831918566
22,0.005834619413021267,0.12165590444285619
23,0.005684792540953574,0.12971797252171918
24,0.005625942071020283,0.12428881894601018
25,0.005541791794043513,0.12790236680915482
26,0.005403330254669655,0.12359789616771434
27,0.00544839516875478,0.12127365916967392
28,0.005398102771688015,0.1217966802222164
29,0.00532818905621527,0.12184735314038239
