,f1v1_loss,f1v1_val_loss
0,0.004482931378733018,0.07770051250512573
1,0.005714213382117719,0.05634960754849445
2,0.0037644653284600632,0.04145734628726696
3,0.0024158208202168666,0.02374897224978469
4,0.0017306129883626381,0.01314735330170256
5,0.00106125675332766,0.007394922277676049
6,0.0005937467929706138,0.006241488142003273
7,0.00032416698941625924,0.007962522878386509
8,0.0002129924774216823,0.010042450979523275
9,0.00018537424508107008,0.011006862781513697
10,0.00017972338899447442,0.010953917071737092
11,0.0001744484683002928,0.010503670778767816
12,0.00016847479771889693,0.01001094731277433
13,0.00016265377752389088,0.009551179820093614
14,0.00015700309769344254,0.009113254774918502
15,0.00015141937744354815,0.008684547746489787
16,0.00014590390655547112,0.008264166270864421
