,f1v5n4e30_loss,f1v5n4e30_val_loss
0,0.18369095579851272,0.1988582737170733
1,0.06490031467617974,0.07134959674798526
2,0.02851524304870535,0.030638467970785205
3,0.020730717565635794,0.015773109242238185
4,0.01662914980172811,0.010653923905280593
5,0.013640200904380692,0.005926945662525084
6,0.010917153120385771,0.0040243313056775015
7,0.008708936158223029,0.0025794476892410235
8,0.007398169874569179,0.0023666745266662194
9,0.006495275364654713,0.0018938579598178186
10,0.005255592943842327,0.0019574858838139805
11,0.004577720250736548,0.0020434164781103653
12,0.004204015794314879,0.002180231060595031
13,0.0037893851675150922,0.0022900869574856426
14,0.003553902148614677,0.002430888007658503
15,0.0033995625924651994,0.00245553622449074
16,0.0030343912469375494,0.0024513559693422303
17,0.0029164811263077753,0.0023870254298254713
18,0.0027629501812696322,0.002335775068786461
19,0.002571779819106573,0.002420657832592222
20,0.002503880973700139,0.0023830072776156036
21,0.002428029746632015,0.0027812299296863705
22,0.0022279690220115165,0.0023561706681733256
23,0.0022032017444113287,0.003264756705023471
24,0.0021679762695603227,0.0027178690716327465
25,0.002061038693706346,0.002581270267050918
26,0.0019978760151376997,0.0030235734366515017
27,0.001997618636272156,0.0030312264123215126
28,0.0021586263630529426,0.002498355999865293
29,0.0018708586001997239,0.003519311804416497
