,f2v1n4e30_loss,f2v1n4e30_val_loss
0,0.1525569243151792,0.2751005315466931
1,0.11993424130798103,0.21931438069594533
2,0.09936306267388118,0.17873648789368177
3,0.08381464898313558,0.1499474350559084
4,0.07353409253995188,0.12167872645353016
5,0.06424176457471135,0.10221270569845249
6,0.05744006433937131,0.08020732669453871
7,0.05197664226374238,0.06484254116290494
8,0.047106026159538475,0.052855507127548516
9,0.04358704804585447,0.043501686500875575
10,0.04069313950273553,0.032949929664793765
11,0.03749713653538797,0.030316662386451896
12,0.03510882164878787,0.024065291754117136
13,0.0328496366590554,0.018790339707936112
14,0.030180438007889387,0.017917306603569733
15,0.02766504391774301,0.014626965196313043
16,0.02523449685086901,0.011075014003405445
17,0.02279824183242644,0.010528902596745052
18,0.020570450043366707,0.009251226254395749
19,0.01850395919948619,0.005405464038056762
20,0.0160455041340932,0.005163510244241671
21,0.01396332001715078,0.004301963570086579
22,0.012309607298629047,0.0029164788827888274
23,0.010823988227319357,0.003305960973528655
24,0.00930482794551108,0.0028903044907278136
25,0.008416395825949493,0.0030915605664057167
26,0.007198834105172921,0.0032685251698192012
27,0.006599252719885587,0.0035898581324880453
28,0.006034378066195141,0.004015148117966754
29,0.005690572558139105,0.004050836595093929
