,f3v1_loss,f3v1_val_loss
0,0.007234564861049285,0.21945606974455026
1,0.00971451297799494,0.1586487774665539
2,0.0037322948211662207,0.1024851925097979
3,0.0020501554845229527,0.06253399012180474
4,0.0015495978015697168,0.044959229918626636
5,0.0013799983030657857,0.039448805153369904
6,0.0013170409442970368,0.03780821137703382
7,0.0012747400559645695,0.03614858022102943
8,0.0012290540044928716,0.034307293593883514
9,0.001180871512367376,0.03245491419847195
10,0.001131752546348368,0.030596735099187262
11,0.001081778797046825,0.028723613287393864
12,0.0010310344636761748,0.02683870981519039
13,0.0009797120712659686,0.024943983612152245
14,0.0009279468063700017,0.023042368774230663
15,0.0008759360473253173,0.021139472723007202
16,0.0008239017686626973,0.01924339710519864
17,0.0007721648470564807,0.017366186930583075
18,0.0007211197450104628,0.015523742884397507
19,0.0006712515596380141,0.013736652067074409
20,0.000623146399544188,0.012029622323237933
21,0.0005774554870827691,0.01043048701607264
22,0.0005348567374072482,0.008968109766451212
23,0.0004959825579467618,0.007669027321613752
24,0.0004613165313370294,0.006553364631075125
25,0.00043109569497356843,0.005630866982615911
26,0.00040523890872145554,0.0048983938848743075
27,0.0003833408854685506,0.004340226833636944
28,0.00036476853736179884,0.003931286852233685
29,0.000348796410696477,0.0036423103883862495
30,0.0003347755246972996,0.0034447366085190037
31,0.0003221907949271295,0.003314214901855359
32,0.0003107334396135308,0.0032316751133363983
33,0.00030017722629100503,0.003183406025457841
34,0.00029047563321046946,0.003159536048769951
35,0.00028147001104869026,0.0031537100529441466
36,0.00027327899771463596,0.003160840795876888
37,0.0002655769589884197,0.0031785242116222014
38,0.0002588232616931767,0.003203026269777463
39,0.00025208481427324645,0.003234946598800329
40,0.0002469432976352155,0.0032689585708654844
41,0.00024038953682984496,0.0033105707082610866
42,0.00023800581415907155,0.0033483169614695585
43,0.00022938401294401775,0.0033977292478084564
44,0.0002355579326111294,0.0034385528773642504
45,0.00022067374010646578,0.003494907528735124
