,f7v7n2e30_loss,f7v7n2e30_val_loss
0,0.16801384701900515,0.23276543701914224
1,0.1339484972909157,0.15951539123092184
2,0.10922921656615912,0.11267091706395149
3,0.0934783842292804,0.07830096542073245
4,0.0771823219211881,0.05715497502718459
5,0.06630551666556482,0.0388417499542067
6,0.055462168813392054,0.02587671790652993
7,0.0468654260560382,0.018907983577016486
8,0.0399070356356641,0.013071885761746671
9,0.03362599890381041,0.009895830919876144
10,0.028460457790530316,0.005586992687974337
11,0.024139899303742322,0.003989580474973825
12,0.02057818677220043,0.003815297002967616
13,0.0170527222651271,0.004273682912091978
14,0.014681311163463585,0.005766200715945822
15,0.012424017472386044,0.0079067139760644
16,0.01067794238688,0.011395358492749934
17,0.009220348687919003,0.01383372154305107
18,0.007755254834797421,0.01707530878576852
19,0.006843458080355401,0.020176052966483192
20,0.0062166213823905804,0.023729349206074734
21,0.005741070878420649,0.026202539701692083
22,0.005403239207108498,0.031138068633894858
23,0.0049806797999061075,0.03300060464640741
24,0.004746742871306666,0.03592395377133719
25,0.00467022702480702,0.038283403825268826
26,0.004535322429576134,0.03906245129606263
27,0.004637549097160152,0.04262658904454755
28,0.004658878072771791,0.04080041151874783
29,0.0044628939581050344,0.04336643429600041
