,f1v2_loss,f1v2_val_loss
0,0.0001917975818046161,0.06021246093755158
1,0.002745329609585376,0.05788870442372102
2,0.0004986668659194586,0.017658297071018472
3,0.000522653615461236,0.006528988785038774
4,0.00029471528005270084,0.013156475906725973
5,0.00016446722675246713,0.03452847978601662
6,9.662601441083229e-05,0.048272977045808844
7,6.983428617118134e-05,0.04467601604902974
8,5.945619101462891e-05,0.03601916560616631
9,5.31624774964027e-05,0.029500590959707133
10,4.838790391439976e-05,0.02487275627656625
11,4.344826513524055e-05,0.020864222324095093
12,3.852910588440031e-05,0.017069749166974083
13,3.4150732424305135e-05,0.013608818712572638
