,f5v7n2e30_loss,f5v7n2e30_val_loss
0,0.31949968119659045,0.8323921135493687
1,0.27397363271453595,0.7421787806919643
2,0.23479465771429608,0.6670213001114982
3,0.20101881609989866,0.6078737292970929
4,0.1727480968036274,0.5639527780669076
5,0.14815198165355342,0.531764805316925
6,0.1285967143381586,0.5055304297379085
7,0.11168693728966288,0.4842210965497153
8,0.09805470491104787,0.46699669531413485
9,0.08617297519404109,0.4527395921094077
10,0.07628863662628844,0.4404705762863159
11,0.06805058229382675,0.42946342059544157
12,0.06086844476954181,0.4194961999143873
13,0.054427932643580555,0.4108766955988748
14,0.04922788932292473,0.4026098591940744
15,0.04445053534213417,0.3948318532535008
16,0.03996091121623274,0.3877142497471401
17,0.03634535051227575,0.3808604691709791
18,0.03312414339835765,0.3738949384008135
19,0.030159589516386243,0.3669192450387137
20,0.027525286346969036,0.3602742382458278
21,0.025096472050754888,0.3538140910012381
22,0.022921292127414356,0.347549455506461
23,0.020906971394093615,0.3417494850499289
24,0.019243518923326295,0.3362252712249756
25,0.017841358429355785,0.33058985216276987
26,0.016344848589160212,0.3252153141157968
27,0.015305563461699404,0.3199403669152941
28,0.014145821787066536,0.3148356931550162
29,0.013289747798889138,0.3098231149571283
