,f7v5n2e30_loss,f7v5n2e30_val_loss
0,0.060558863767493705,0.08222559187561274
1,0.05553484046254319,0.058837863306204476
2,0.05069877034562757,0.05036288111781081
3,0.047676984368129956,0.04276476055383682
4,0.044585468921123105,0.033437403539816536
5,0.04046706465881612,0.026267384101326268
6,0.03574699981861504,0.024008661120509107
7,0.031132780312109778,0.01704648540665706
8,0.025278116485326834,0.011868185130879283
9,0.020213868560824782,0.007282214336252461
10,0.01592270463464577,0.005943261232459918
11,0.012750983829434327,0.004298365112238874
12,0.010515115200781203,0.005063282752720018
13,0.009038186253980425,0.006889809699108203
14,0.007824534102001247,0.008633554020586113
15,0.007339729259697111,0.010453021076197425
16,0.00641436138710774,0.01194668390477697
17,0.006400477218998528,0.014534052927047014
18,0.005719494418265051,0.013587761165884634
19,0.005685339074592444,0.01855280258071919
20,0.005210753579678158,0.017312876026456554
21,0.004963507206061852,0.017839316395111382
22,0.0047839917115295024,0.018430095554019015
23,0.00469039774673834,0.018923443431655567
24,0.004430654392984539,0.01980705450599392
25,0.0042919894344363866,0.019664268513831
26,0.004467091854342028,0.021391655202023685
27,0.0041675382260454785,0.02089498731462906
28,0.003973548340465329,0.020069411722943187
29,0.003918281490983003,0.02020293629417817
