,f1v3_loss,f1v3_val_loss
0,0.0001875378009932008,0.05253859175046763
1,0.0029407956866902467,0.04552781159201494
2,0.0005310233031507397,0.009711674092194209
3,0.0003750291963851313,0.011933102795200493
4,0.00021345766581537648,0.03853299927252989
5,0.00010447845511928771,0.051753102837560266
6,7.405944172394337e-05,0.038574286055966064
7,6.204811263787623e-05,0.027779811402209677
8,5.5549637234345104e-05,0.022030963777349546
9,4.954413591324609e-05,0.017655974997279163
10,4.290801306589101e-05,0.013510902671931455
11,3.719007104890959e-05,0.00990205457380328
12,3.265690518628013e-05,0.007030079194989342
13,2.9126703471737516e-05,0.0048461563195675034
14,2.6487057933403265e-05,0.0032767616525793877
15,2.4690603149200444e-05,0.0022584064326320705
16,2.36489404316158e-05,0.001706471756243935
17,2.3224583794625445e-05,0.0015187383430132356
18,2.32473806468534e-05,0.0015858556065583029
19,2.35386796308141e-05,0.0018052265267425145
20,2.39186215273973e-05,0.002091556899988343
21,2.4244219634466522e-05,0.002384097097651997
22,2.441061498364574e-05,0.002644308468846318
23,2.435289903352766e-05,0.0028559699130710214
24,2.4048886055274796e-05,0.003012079781351181
25,2.3489440074771873e-05,0.0031144252458873848
26,2.2702902566243593e-05,0.0031670444855430666
27,2.171633911779121e-05,0.0031768570904834913
