,f2v2n2e30_loss,f2v2n2e30_val_loss
0,0.011159801163599579,0.3695850922511174
1,0.010407955628721505,0.35952673909755856
2,0.009621647374550684,0.3468691993218202
3,0.009127857817183121,0.33162420758834255
4,0.008869416310041801,0.31502785705603087
5,0.00853388115054492,0.30127555017287916
6,0.008067598972264507,0.29665346386340946
7,0.007745965029360777,0.2898446928996306
8,0.007370361418531644,0.2868355277639169
9,0.007063604377577542,0.27798814269212574
10,0.006725702778684026,0.27330880210949826
11,0.006419329818577395,0.264585229066702
12,0.006320832327110778,0.2567497302706425
13,0.006004125906214323,0.25759699596808505
14,0.005656030557733542,0.2453939671126696
15,0.0055290621869829954,0.23764212314899152
16,0.005163076785478502,0.23480055796412322
17,0.0049977673830703725,0.2279925415149102
18,0.004711144491645653,0.22308065742254257
19,0.004677180005899639,0.2117555978206488
20,0.004415865326428427,0.20916256509148157
21,0.004192366263959472,0.20220903393167716
22,0.004122015506396531,0.2000126549257682
23,0.003940205077465555,0.1889762093241398
24,0.004115347868769319,0.1732841357588768
25,0.003928181528938302,0.1714003163461502
26,0.003766947673150945,0.17280975127449402
27,0.003688435340962381,0.16542688212715662
28,0.0036122694444936623,0.158118991037974
29,0.0035401376871041818,0.1469301343537294
