,f7v1n2e30_loss,f7v1n2e30_val_loss
0,0.03393406676699038,0.295581815764308
1,0.02897468894289052,0.267944248393178
2,0.024663187301003812,0.24525687471032143
3,0.021226555240833132,0.22642218135297298
4,0.019791519595863304,0.2086438611149788
5,0.018225406034977545,0.19174291659146547
6,0.01720407417511629,0.17802846804261208
7,0.016079628733294625,0.16852544341236353
8,0.015091659994516907,0.16483595594763756
9,0.014745118903921732,0.1534164547920227
10,0.013607549121144443,0.15248524118214846
11,0.012683075626475991,0.14667924959212542
12,0.011982933600690054,0.13551024021580815
13,0.01113635327073857,0.13164313836023211
14,0.010383116127778815,0.12925700470805168
15,0.009484112734640834,0.12453479738906026
16,0.008872623120728987,0.11957036098465323
17,0.008151399647799698,0.11435008165426552
18,0.007537777102667807,0.10929489484988153
19,0.006809024387982112,0.11079659452661872
20,0.006183596468850016,0.10445792227983475
21,0.005868311369866671,0.09857720811851323
22,0.005323979553929145,0.09689428110141307
23,0.005041918138435114,0.09463500510901213
24,0.004838567520238022,0.08906757831573486
25,0.004649323652955908,0.08539944340009242
26,0.004334166919318156,0.08295370696578175
27,0.004188456763841706,0.08153421944007277
28,0.004058871745963955,0.0786016978090629
29,0.0039007992385081745,0.0787672977312468
