,f2v0_loss,f2v0_val_loss
0,0.009798620694792757,0.27005958327880275
1,0.010111520286713629,0.22210494600809538
2,0.007681539500348757,0.18710461258888245
3,0.0056249953016675085,0.15233164337965158
4,0.0041165482147861926,0.12151995301246643
5,0.0029712720519816833,0.09564182964655069
6,0.0021581813125595593,0.0750054636826882
7,0.0016476235605766049,0.059654777439740986
8,0.0013680041871687516,0.04910578979895665
9,0.0012310442949712216,0.042360091438660256
10,0.0011655134501562217,0.038257975990955644
11,0.0011298073789603978,0.03578138523376905
12,0.0011053355893105071,0.034199247566553265
13,0.00108481015764241,0.0330670028924942
14,0.0010657529593157565,0.032144445639390215
15,0.00104703431479112,0.03131026373459743
16,0.0010283289862862244,0.03051245900300833
17,0.0010093282639278287,0.029723569177664243
18,0.000990187440771919,0.02894152242403764
19,0.0009707112377533065,0.02815775745190107
20,0.0009510631228607477,0.027376058583076183
21,0.0009311771259964901,0.0265933323938113
22,0.0009111326714253889,0.025811410867250882
23,0.0008910081278308169,0.02503085222381812
24,0.0008706785018096763,0.024255263690765087
25,0.0008503072827878921,0.02348092570900917
26,0.0008298548847201479,0.02270909656698887
27,0.000809367534337922,0.021941480441735342
28,0.0007888449121477968,0.021177589033658687
29,0.0007683311234272662,0.02041733007018383
30,0.0007478872272459622,0.01966352961384333
31,0.0007273662716998099,0.01891821135695164
32,0.0007069979630905584,0.018177902755829003
33,0.000686677637143889,0.017444219440221786
34,0.0006664400973820562,0.016718471852632668
35,0.0006463499226542039,0.016001339715260725
36,0.000626394175776925,0.015293157731111232
37,0.0006065951095183456,0.014595280759609662
38,0.0005869781384077074,0.013907713099167896
39,0.0005675759651837824,0.013231845715871224
40,0.000548389374617942,0.01256819929067905
41,0.0005294641595085651,0.011917941702099947
42,0.000510817863892343,0.01128094743650693
43,0.000492446947717339,0.010659402952744411
44,0.0004744391649887872,0.010053992987825321
45,0.0004567581573852716,0.00946503204221909
46,0.000439463322463218,0.008893670084384771
47,0.00042258699567666045,0.008341513574123383
48,0.00040613077812697907,0.007808593460000479
49,0.00039013616097352647,0.00729625141964509
50,0.0003746240486027843,0.006805608263955667
51,0.0003596271859791428,0.006337060091587214
52,0.0003451653856015316,0.005891661661175581
53,0.0003312558177937027,0.005469711640706429
54,0.00031793130981871997,0.005072245804163126
55,0.0003051971015602958,0.004699168655161674
56,0.0002930871278341018,0.004351171593253429
57,0.00028157442083769584,0.0040283061993809845
58,0.0002707118634768505,0.0037304013609313048
59,0.00026048258914191275,0.0034571517832004107
60,0.0002508672021829269,0.003208175480652314
61,0.0002418867837692922,0.002982988810309997
62,0.00023353396388671428,0.0027806138476500143
63,0.00022577700409301643,0.002599902576408707
64,0.0002185866422522183,0.002440129353020054
65,0.00021197525023825616,0.002299651915494066
66,0.00020588943929675203,0.00217717934328203
67,0.00020030601877242532,0.002071226409708078
68,0.00019519616520614246,0.001980326514547834
69,0.0001905266749864848,0.0019028692219692927
70,0.00018625600151454637,0.0018374211727999724
71,0.00018236114825273032,0.0017825029432200468
72,0.00017880254619930121,0.0017367541395987456
73,0.00017554757985326045,0.0016988938531050314
74,0.00017256990960669885,0.001667795398344214
75,0.000169833926311194,0.001642359080366217
76,0.00016731590273723538,0.0016217521176888393
77,0.00016499459220397473,0.001605098619340704
78,0.00016284406355232105,0.0015917640859977556
79,0.0001608471819389519,0.0015811898584405964
80,0.0001589856070263232,0.0015728902250814897
81,0.00015724292861815756,0.0015664964538210859
82,0.00015560847811123474,0.0015616918412538676
83,0.0001540677114339119,0.001558247380531751
84,0.00015261288562562155,0.001555981060776573
85,0.00015123291166990868,0.0015547455449660237
86,0.0001499212779016956,0.001554425644616668
87,0.00014866992972532652,0.0015549599640787793
88,0.00014747808534763338,0.0015562615321519284
89,0.00014633219557912906,0.0015583215102266807
90,0.00014523918720518015,0.0015610611746804072
91,0.00014418221384064194,0.0015645089308516337
92,0.00014317268173961892,0.0015685727927260674
93,0.0001421908419185319,0.0015733101799224431
94,0.0001412543455114505,0.0015786113127922784
95,0.00014033812287099858,0.0015845700847701384
96,0.0001394677469830629,0.0015910115773574663
