,f1v1n4e30_loss,f1v1n4e30_val_loss
0,0.13186257157522477,0.24482669877378563
1,0.10526673095054921,0.19188962288592992
2,0.08552591493530683,0.14939480078847786
3,0.07205666744469907,0.11878229128687005
4,0.06283322093882489,0.0873975345962926
5,0.05445975910169474,0.06810596193137922
6,0.04842205561439728,0.05794782348369297
7,0.043497545124647416,0.044042058289051056
8,0.03933017139943735,0.03665699799986262
9,0.03566659120294173,0.03177098714207348
10,0.03286832209040323,0.023580357677450304
11,0.02998771684140322,0.018513042283685582
12,0.027226831513522655,0.018424301065112416
13,0.02495645257652258,0.015611842617784677
14,0.023473822965995497,0.010414068783192258
15,0.021006059848068782,0.013950794396039686
16,0.018717088383396325,0.007755693722222196
17,0.016798922214255847,0.007054996070157932
18,0.015061922972765325,0.006292668238625322
19,0.013696629202659618,0.00567590216738417
20,0.012555869094062082,0.004785532517799814
21,0.011210444322075967,0.004614939968297749
22,0.010612694810262538,0.0038166409848552
23,0.009397135448536298,0.004012434780107517
24,0.008769713650819574,0.004094080031408291
25,0.008132342202535723,0.004548548880082212
26,0.007603362116494065,0.004489984204012312
27,0.007146737636475034,0.004655571960795082
28,0.006902941700948049,0.004995900751581709
29,0.006584723687776285,0.005250507524531139
