,f2v1_loss,f2v1_val_loss
0,0.02624723888139022,0.08267293626167735
1,0.02395076436638579,0.05112419161395949
2,0.014586815373231548,0.028701424446018017
3,0.00852376789483059,0.012025263542156727
4,0.00474022305925777,0.003889504835375997
5,0.002973873054174505,0.002004727992213896
6,0.0024203371864344857,0.0019894103256252703
7,0.0022207660204082626,0.001948503722039769
8,0.002080597896530561,0.0018754988397303664
9,0.0019499495932874989,0.0018095060473033151
10,0.0018256527507537256,0.0017471649859589144
11,0.0017083518498251073,0.00168713416759169
12,0.0015978943740111266,0.001629671866272683
13,0.00149409741125618,0.0015748501850719578
14,0.0013968967537590223,0.001522740139244277
15,0.0013062674567585135,0.0014734636461667594
16,0.001222215449241892,0.0014271648594972174
17,0.001144770209662623,0.0013840017500562501
18,0.001073960960020454,0.0013441466592771353
19,0.00100979960697915,0.001307761498925383
20,0.0009522568987119771,0.0012749882708837997
21,0.0009012373135801292,0.0012459290418086848
22,0.0008565569979290103,0.0012206287174790975
23,0.000817926101331841,0.0011990649327941116
24,0.0007849392777477,0.0011811354836891786
25,0.0007570764833585048,0.0011666550780035799
26,0.0007337230213406204,0.0011553655370886698
27,0.000714195700121882,0.0011469412587399854
28,0.0006977847557905511,0.0011410139115588342
29,0.0006837959772744113,0.0011371880479645535
30,0.0006715938762501621,0.0011350746785641693
31,0.000660629598972041,0.0011342981731000004
32,0.0006504663621022191,0.0011345230054385104
33,0.0006407730355473247,0.001135454892913704
34,0.000631331686339955,0.0011368488299385569
35,0.0006220070473122774,0.0011385060802911271
36,0.0006127463198181439,0.0011402710119537154
37,0.0006035371488803012,0.0011420242181124135
38,0.0005944229315625737,0.0011436780962375465
39,0.0005854482176391804,0.001145179082876163
40,0.0005767059802250405,0.0011464882399657833
41,0.0005682529987469044,0.0011476142623950347
