,f1v5n2e30_loss,f1v5n2e30_val_loss
0,0.0066241598091617135,0.08681290573440492
1,0.00668825610558054,0.07715913445051563
2,0.005504463664198547,0.06516769459765208
3,0.005269001421294417,0.08041581623011122
4,0.0046038835752830135,0.0644747872444752
5,0.004243476095359289,0.06883847301727847
6,0.004105372046103218,0.0720177522835959
7,0.0038067027689302683,0.06744854304155237
8,0.003966376297161512,0.06736850868420381
9,0.00359611547290474,0.07198852158494685
10,0.0033797478166058153,0.06542030114092325
11,0.003322866519289321,0.06641220066108201
12,0.003058241373057374,0.0699502706380659
13,0.002941898381435255,0.0684490968644815
14,0.0028721378777710788,0.0640920806357539
15,0.002722938897887268,0.07006088102628526
16,0.0026140713799790837,0.0670393458935187
17,0.0025127869473776008,0.06709458264767339
18,0.002387332920787028,0.06342657818458974
19,0.0023371474454495595,0.06583215420036331
20,0.0022670871123274855,0.06507598092828534
21,0.0022359103019015843,0.06514687058025677
22,0.002117105236529936,0.06148211678833162
23,0.0021330753846502183,0.06580622410891872
24,0.0020828643622578203,0.06525439068086837
25,0.0019888732712399675,0.06181290538638438
26,0.0019447281040440969,0.06251791846252193
27,0.00194610416764152,0.06520345910011154
28,0.0018174938841745902,0.061517432515852545
29,0.0018391133886819452,0.06324456502242308
