,f1v2n2e30_loss,f1v2n2e30_val_loss
0,0.020821078384125776,0.745016526717406
1,0.01814951115309007,0.7172678812192037
2,0.01769900203428485,0.6858892778937633
3,0.016837537891908803,0.6635641971459756
4,0.016541858415373346,0.6400506719946861
5,0.015928463989191434,0.6260207587709794
6,0.015490399419584057,0.6096373108717111
7,0.01503165655727075,0.5940618027861302
8,0.014709845269945536,0.5795781211211131
9,0.014319241322069005,0.568325152190832
10,0.013931324959478596,0.5592455204862815
11,0.013511757673272356,0.5401029552404697
12,0.013346389232372696,0.5231527198965733
13,0.013025965351103381,0.5153932213210143
14,0.012735333844003353,0.49981222273065495
15,0.012495292964476075,0.4900231378582808
16,0.012490483614700761,0.46991621731565547
17,0.01204460357654501,0.45896113491975343
18,0.011759045174006711,0.45416317450312466
19,0.011787839382040229,0.449464651541068
20,0.011353831431320445,0.4403622889747986
21,0.01113691478332674,0.41976439551665234
22,0.011037963950498537,0.40911361317221934
23,0.010819841229187494,0.3942263358487533
24,0.010757444754496893,0.3793572296316807
25,0.010574617147953673,0.36803019562592876
26,0.010495040533979509,0.35722395605765855
27,0.010461476472714408,0.34454374559796774
28,0.010212043210313741,0.33916206371325713
29,0.010166095368648794,0.3274644481448027
