,f2v0_loss,f2v0_val_loss
0,0.02339232032751721,0.24212743206457657
1,0.012691176218742673,0.14987652410160412
2,0.012042399516159838,0.1080411361022429
3,0.011299746251015952,0.08349635926159946
4,0.010032023121461724,0.06387691064314409
5,0.008753304700508262,0.046804474158720535
6,0.007581397089542765,0.032323902642185036
7,0.0065126544999128035,0.020590488544919273
8,0.005539078888003574,0.011674726381897926
9,0.004663801595681544,0.00556235523386435
10,0.0038930262546196127,0.0021597684191709213
11,0.003231880133971572,0.0012029465287923813
12,0.0026822090275924314,0.0022462404290722175
13,0.0022389058390575828,0.004685169509188695
14,0.0018925585922305332,0.007843038490550085
15,0.001628232917917723,0.011098542335358534
16,0.0014294131182021263,0.013987783850594
17,0.0012795757207398613,0.016244485466317696
18,0.0011647670800712976,0.017778266898610375
19,0.0010741071050252879,0.018636823377825996
20,0.00099992390820813,0.018926591019738804
21,0.0009369243510688345,0.018773411485281857
