,f7v2n2e30_loss,f7v2n2e30_val_loss
0,0.17428581310170038,0.8124953508377075
1,0.14935781913144247,0.7269033432006836
2,0.1273563772972141,0.6499420762062073
3,0.10606258708451476,0.5845929563045502
4,0.0884870518265026,0.5253505885601044
5,0.07466131714837891,0.47121756076812743
6,0.06022445924047913,0.426785409450531
7,0.05055090505629778,0.38682219982147215
8,0.041865013257068186,0.34997772574424746
9,0.03439226871289845,0.3192793607711792
10,0.027930602689074085,0.29412426650524137
11,0.022875088034197688,0.2735210955142975
12,0.019664984429255128,0.25419450402259824
13,0.016799806783507978,0.2382318764925003
14,0.014905522244849376,0.22272734045982362
15,0.013024631654843688,0.20990787744522094
16,0.011363247409462929,0.20112997591495513
17,0.010971721511201135,0.19141964614391327
18,0.01011323303516422,0.18340632170438767
19,0.009609761747664638,0.1770755797624588
20,0.00921901865928833,0.1723164513707161
21,0.00902523795541908,0.16814765334129333
22,0.008875908646067339,0.1642782434821129
23,0.008784816417443966,0.16055630296468734
24,0.008706565148064069,0.1575462430715561
25,0.008667678405929889,0.15518470853567123
26,0.00860600486131651,0.153123377263546
27,0.00858088961935469,0.15209029167890548
28,0.008559837937355042,0.15038990080356598
29,0.008628211666031607,0.1476334512233734
