,f11_loss,f11_val_loss
0,0.005254446691082008,0.20715185472598444
1,0.004645656611275121,0.1967715125817519
2,0.004225811061515744,0.18714307752939371
3,0.00394430083962003,0.17852826966689184
4,0.0037692136863364993,0.1708775451550117
5,0.0036711001980454018,0.16414400533987925
6,0.0036222304940683073,0.1581514006623855
7,0.0036029995908971467,0.15277480494517545
8,0.003599467391223577,0.1479072209734183
9,0.00360210201844774,0.14347438812255858
10,0.0036045580542501,0.1394032407265443
11,0.0036029632495777225,0.13562338455365255
12,0.0035953244664535815,0.13208538740873338
13,0.0035807328991347884,0.1287549445262322
14,0.0035588667155575433,0.1255901377934676
15,0.003530047561162239,0.12256297331589919
16,0.0034948558921643995,0.11964519642866575
17,0.0034539184545620788,0.11682262042394051
18,0.0034080037635415505,0.11407978958808458
19,0.003357776923388645,0.11139976026920172
20,0.0033039272778985127,0.10877347324903194
21,0.0032470620781010974,0.10619259940890166
22,0.003187686944226079,0.10365076563679256
23,0.0031262359120712573,0.10114058829270876
24,0.003063195810324884,0.09866040773116626
25,0.002998939498196677,0.09620655362422649
26,0.0029337594002083315,0.09377537535933347
27,0.0028678613906880563,0.09136839245374385
28,0.0028015829134653528,0.08898306970412914
29,0.002735042474403087,0.08661890270618292
30,0.0026684394339548142,0.08427564971722089
31,0.0026019152706069065,0.081954802859288
32,0.00253554838413448,0.07965614302800252
33,0.0024695221248561936,0.07737986972698799
34,0.0024038799903813124,0.07512854234530375
35,0.002338746756401365,0.07290269635044612
36,0.0022741707799119985,0.07070268816672838
37,0.0022102507954617685,0.06853118103284102
38,0.0021470809689146937,0.06638861653896479
39,0.002084687319880276,0.06427818112648451
40,0.0020231370291957968,0.062199111110888994
41,0.00196249032956557,0.0601558462358438
42,0.0019028075505945264,0.05814788851600427
43,0.0018440888896728068,0.056177217112137724
44,0.0017864500174230693,0.054245983350735445
45,0.001729885715567767,0.05235508290620951
46,0.0016744781127612256,0.05050633205817296
47,0.0016202695904611853,0.048700843149652846
48,0.0015672559568188323,0.04694069348848783
49,0.001515497466071952,0.045226492216953865
50,0.0014650025880520515,0.04355931752003156
51,0.0014158346275718226,0.0419407015809646
52,0.0013680091856302324,0.04037186772777484
53,0.0013215585731989157,0.03885297970129893
54,0.0012764778106629504,0.03738550933507773
55,0.0012328225369197326,0.03596943189891485
56,0.0011905786816411165,0.03460618561277023
57,0.0011497782597135258,0.03329565668335328
58,0.0011104311119327197,0.03203845072824221
59,0.001072544452011126,0.030834695238333484
60,0.0010361238104616057,0.0296841268069469
61,0.0010011649110959215,0.028587126130094894
62,0.0009676571917470709,0.027543358934613373
63,0.0009356022135916243,0.02655260408153901
64,0.0009050001955531926,0.025614099089915937
65,0.0008758324717022551,0.02472778898305618
66,0.0008480836330466187,0.023892574585401095
67,0.0008217310425260164,0.023107871212638343
68,0.000796771925911738,0.022372593386815146
69,0.0007731574094048584,0.021685868329726733
70,0.0007508833316623131,0.021046641268409216
71,0.0007299094789290014,0.020453591358203155
72,0.000710209683552815,0.019905303561916717
73,0.0006917480196308539,0.019400441617919848
74,0.0006744907235794903,0.01893760056163256
75,0.0006584006959217132,0.01851523403938
76,0.0006434392625455222,0.01813179672910617
77,0.0006295697196514161,0.017785643241726434
78,0.0006167432984161354,0.01747504286468029
79,0.0006049249863147965,0.017198296206501814
80,0.0005940676681151855,0.01695365494546982
81,0.0005841296307943575,0.016739401035010815
82,0.0005750669164651276,0.01655378667637706
83,0.0005668344026384785,0.016395110063827954
84,0.0005593865065474731,0.016261584469332145
85,0.0005526769563541362,0.01615154748209394
86,0.0005466702720778411,0.01606326912744687
87,0.000541319002923134,0.015995113766537263
88,0.0005365792573976953,0.015945460102879085
89,0.0005324134201184633,0.015912747010588646
90,0.0005287776377253048,0.015895439705883082
91,0.0005256332257880986,0.01589207692215076
92,0.0005229407260176476,0.01590123438777832
93,0.0005206657068441426,0.01592156016626037
94,0.0005187722428132976,0.015951757161663128
95,0.000517227725522424,0.015990603213699963
96,0.0005159974250734311,0.01603694185256385
97,0.0005150502130410747,0.016089673895532123
98,0.0005143582470973448,0.016147762784161246
99,0.000513893492907458,0.016210262620678314
100,0.0005136285527198359,0.01627627518744423
101,0.0005135422353569942,0.01634497820184781
