Date,bitcoin,prediccion_f5v1n2e20
2018-05-01,9119.01,8807.349
2018-05-02,9235.92,8425.004
2018-05-03,9743.86,8744.076
2018-05-04,9700.76,8689.143
2018-05-05,9858.15,8372.169
2018-05-06,9654.8,8369.041
2018-05-07,9373.01,8586.32
2018-05-08,9234.82,8722.964
2018-05-09,9325.18,8719.92
2018-05-10,9043.94,8846.122
2018-05-11,8441.49,8940.885
2018-05-12,8504.89,8637.472
2018-05-13,8723.94,8244.174
2018-05-14,8716.79,8115.4287
2018-05-15,8510.38,7790.155
2018-05-16,8368.83,6795.7515
2018-05-17,8094.32,7046.9165
2018-05-18,8250.97,7289.5435
2018-05-19,8247.18,7418.8633
2018-05-20,8513.25,7071.198
2018-05-21,8418.99,6989.174
2018-05-22,8041.78,6552.2007
2018-05-23,7557.82,6927.4927
2018-05-24,7587.34,6809.623
2018-05-25,7480.14,7023.521
