Date,bitcoin,prediccion_f2v2n2e20
2018-04-29,9419.08,8446.118
2018-04-30,9240.55,8587.797
2018-05-01,9119.01,8821.755
2018-05-02,9235.92,8712.984
2018-05-03,9743.86,8631.868
2018-05-04,9700.76,8770.929
2018-05-05,9858.15,9233.829
2018-05-06,9654.8,9636.6
2018-05-07,9373.01,9894.139
2018-05-08,9234.82,10057.063
2018-05-09,9325.18,9762.797
2018-05-10,9043.94,9326.498
2018-05-11,8441.49,8982.095
2018-05-12,8504.89,8598.016
2018-05-13,8723.94,7770.316
2018-05-14,8716.79,7347.6475
2018-05-15,8510.38,7762.5605
2018-05-16,8368.83,7987.937
2018-05-17,8094.32,7770.5757
2018-05-18,8250.97,7584.1157
2018-05-19,8247.18,7193.7197
2018-05-20,8513.25,7036.257
2018-05-21,8418.99,7211.9487
2018-05-22,8041.78,7373.1895
2018-05-23,7557.82,7382.5425
2018-05-24,7587.34,7041.155
2018-05-25,7480.14,6512.661
