Date,bitcoin,prediccion_f5v5n2e35
2018-05-05,9858.15,9223.9375
2018-05-06,9654.8,9167.357
2018-05-07,9373.01,9179.551
2018-05-08,9234.82,9348.907
2018-05-09,9325.18,9464.149
2018-05-10,9043.94,9606.3545
2018-05-11,8441.49,9643.448
2018-05-12,8504.89,9555.2295
2018-05-13,8723.94,9408.224
2018-05-14,8716.79,9336.659
2018-05-15,8510.38,9185.834
2018-05-16,8368.83,8873.775
2018-05-17,8094.32,8680.503
2018-05-18,8250.97,8636.957
2018-05-19,8247.18,8610.294
2018-05-20,8513.25,8536.393
2018-05-21,8418.99,8460.506
2018-05-22,8041.78,8302.696
2018-05-23,7557.82,8233.238
2018-05-24,7587.34,8191.277
2018-05-25,7480.14,8269.588
