,f1v0_loss,f1v0_val_loss
107,301337.16358958837,2140449.0681818184
108,301245.78359564167,2140175.659090909
109,301154.50907990313,2139902.8181818184
110,301063.334594431,2139629.7954545454
111,300972.27648305084,2139357.3636363638
112,300881.31961259077,2139085.1136363638
113,300790.4496065375,2138813.2954545454
114,300699.69173728814,2138541.4545454546
115,300609.02436440677,2138270.0
116,300518.46156174334,2137998.6136363638
117,300427.96473970945,2137727.5681818184
118,300337.5736985472,2137456.9318181816
119,300247.2782990315,2137186.2045454546
120,300157.0531174334,2136915.8181818184
121,300066.91041162226,2136645.8181818184
122,299976.85895883775,2136376.0
123,299886.8863498789,2136106.25
124,299796.9712469734,2135836.659090909
125,299707.15753631963,2135567.4318181816
126,299617.42433414044,2135298.1818181816
127,299527.73622881353,2135029.159090909
128,299438.13423123484,2134760.477272727
129,299348.60078692494,2134491.977272727
130,299259.13725786924,2134223.3636363638
131,299169.74894067796,2133955.272727273
132,299080.4178268765,2133686.909090909
133,298991.16041162226,2133418.977272727
134,298901.96458837774,2133151.340909091
135,298812.82173123484,2132883.8181818184
136,298723.7530266344,2132616.1818181816
137,298634.7412227603,2132348.909090909
138,298545.78904358356,2132081.840909091
139,298456.8892251816,2131814.727272727
140,298368.06613196124,2131547.840909091
141,298279.2811743341,2131281.1136363638
142,298190.5426755448,2131014.25
143,298101.8861985472,2130747.7045454546
144,298013.2616525424,2130481.2954545454
145,297924.710653753,2130215.159090909
146,297836.19763922517,2129948.840909091
147,297747.732748184,2129682.9318181816
148,297659.33973970945,2129417.022727273
149,297570.9803268765,2129151.3863636362
150,297482.67736077483,2128885.477272727
151,297394.4113196126,2128619.977272727
152,297306.19718523003,2128354.659090909
153,297218.0237590799,2128089.090909091
154,297129.9120762712,2127824.0
155,297041.8406476998,2127558.909090909
156,296953.8100786925,2127293.75
157,296865.81598062953,2127028.659090909
158,296777.8759079903,2126763.909090909
159,296689.9883474576,2126499.159090909
160,296602.1242433414,2126234.3863636362
161,296514.31764527847,2125969.727272727
162,296426.5529661017,2125705.4545454546
163,296338.8158292978,2125441.1136363638
164,296251.1136501211,2125176.522727273
165,296163.48199152545,2124912.5681818184
166,296075.87696731236,2124648.159090909
167,295988.28858958837,2124384.0681818184
168,295900.7602905569,2124120.272727273
169,295813.2690677966,2123856.340909091
170,295725.8094733656,2123592.5681818184
171,295638.39603510895,2123328.727272727
172,295551.008625908,2123065.272727273
173,295463.66358958837,2122801.4318181816
174,295376.36501210654,2122537.977272727
175,295289.0907990315,2122274.7045454546
176,295201.84200968524,2122011.25
177,295114.6408898305,2121747.8863636362
178,295027.47033898305,2121484.522727273
179,294940.3385290557,2121221.6363636362
180,294853.2384987894,2120958.6136363638
181,294766.1670702179,2120695.2954545454
182,294679.13407990313,2120432.3636363638
183,294592.1419491525,2120169.5681818184
184,294505.16358958837,2119906.9318181816
185,294418.2439467312,2119643.977272727
186,294331.33277845033,2119381.2045454546
187,294244.468220339,2119118.659090909
188,294157.6369552058,2118856.1818181816
189,294070.8244552058,2118593.727272727
190,293984.04101089586,2118331.272727273
191,293897.2982748184,2118068.8181818184
192,293810.5901937046,2117806.4318181816
193,293723.8987590799,2117543.977272727
194,293637.2460653753,2117282.0
195,293550.6197033898,2117019.6363636362
196,293464.0310230024,2116757.5681818184
197,293377.45898910414,2116495.6136363638
198,293290.9146489104,2116233.7045454546
199,293204.41585956415,2115971.659090909
200,293117.94158595643,2115709.840909091
201,293031.49243341404,2115447.8863636362
202,292945.08277845033,2115186.0
203,292858.6759987894,2114924.4318181816
204,292772.32854116225,2114662.5454545454
205,292685.9993946731,2114401.090909091
206,292599.6758474576,2114139.659090909
207,292513.4025423729,2113877.7045454546
208,292427.1425544794,2113616.3863636362
209,292340.9185835351,2113354.909090909
210,292254.7274515738,2113093.522727273
211,292168.5511501211,2112832.3636363638
212,292082.39921307506,2112570.977272727
213,291996.30175544793,2112309.659090909
214,291910.1990012106,2112048.6136363638
215,291824.14043583535,2111787.272727273
216,291738.10078692494,2111526.3863636362
217,291652.08958837774,2111265.0681818184
218,291566.1083535109,2111004.159090909
219,291480.1366525424,2110743.25
220,291394.20777845033,2110482.3636363638
221,291308.2901029056,2110221.522727273
222,291222.41328692494,2109960.5454545454
223,291136.5656779661,2109699.727272727
224,291050.7359261501,2109438.909090909
225,290964.92145883775,2109178.340909091
226,290879.14664043585,2108917.6136363638
227,290793.3852905569,2108656.7045454546
228,290707.64996973367,2108396.3863636362
229,290621.9539951574,2108135.6363636362
230,290536.27118644066,2107875.3636363638
231,290450.60093825666,2107614.8863636362
232,290364.9777542373,2107354.5681818184
233,290279.3703087167,2107093.9318181816
234,290193.7863196126,2106833.659090909
235,290108.2280569007,2106573.340909091
236,290022.6881053269,2106313.022727273
237,289937.17493946734,2106053.1818181816
238,289851.69748789346,2105792.9318181816
239,289766.2198849879,2105532.5454545454
240,289680.8003934625,2105272.3636363638
241,289595.3694007264,2105012.5454545454
242,289509.9780569007,2104752.3636363638
243,289424.61213680386,2104492.4545454546
244,289339.2695217918,2104232.3636363638
245,289253.94476392254,2103972.5454545454
246,289168.64906174334,2103712.5454545454
247,289083.38211259077,2103452.727272727
248,288998.11743341404,2103192.8863636362
249,288912.88756053266,2102933.2954545454
250,288827.6905266344,2102673.5454545454
251,288742.51785714284,2102413.7954545454
252,288657.3497276029,2102154.2045454546
253,288572.21958232444,2101894.5454545454
254,288487.0998789346,2101634.7954545454
255,288402.01770581113,2101375.2954545454
256,288316.9603510896,2101115.7045454546
257,288231.9122276029,2100856.3636363638
258,288146.89270581113,2100596.9318181816
259,288061.8913438257,2100337.3636363638
260,287976.91585956415,2100078.1818181816
261,287891.96655569004,2099818.659090909
262,287807.03283898305,2099559.4318181816
263,287722.1246973366,2099300.3863636362
264,287637.25136198546,2099040.8181818184
265,287552.375,2098781.727272727
266,287467.54948547215,2098522.5681818184
267,287382.72851089586,2098263.5454545454
268,287297.9408292978,2098004.2045454546
269,287213.1675242131,2097745.1136363638
270,287128.41918886197,2097486.1136363638
271,287043.6843220339,2097227.090909091
272,286958.9824455206,2096968.0909090908
273,286874.2919188862,2096709.4772727273
274,286789.63423123484,2096450.4772727273
275,286704.9934927361,2096191.5681818181
276,286620.37318401935,2095932.6363636365
277,286535.7761803874,2095673.7954545454
278,286451.20777845033,2095415.1818181819
279,286366.6613196126,2095156.2727272727
280,286282.1210653753,2094897.8181818181
281,286197.6160714286,2094639.0681818181
282,286113.1305992736,2094380.3863636365
283,286028.68250605324,2094121.6363636365
284,285944.22563559323,2093863.2727272727
285,285859.8047820823,2093604.9090909092
286,285775.41010895884,2093346.3409090908
287,285691.040405569,2093087.7272727273
288,285606.6763014528,2092829.2954545454
289,285522.34791162226,2092570.9318181819
290,285438.02663438255,2092312.6590909092
291,285353.73774213076,2092054.1818181819
292,285269.4629237288,2091795.8181818181
293,285185.22200363193,2091537.6363636365
294,285101.0062046005,2091279.3636363635
295,285016.80024213076,2091021.0909090908
296,284932.616374092,2090762.9090909092
297,284848.4582324455,2090504.9772727273
298,284764.31688861985,2090246.7045454546
299,284680.1983958838,2089988.6590909092
