f7v5n4e20_loss,f7v5n4e20val_loss
0.23535236898111794,0.14064417951382124
0.08240952244287081,0.03758939265549838
0.0289460726546988,0.007850646788438598
0.01653345614532869,0.004043671236114268
0.01453734263818816,0.004346788914267813
0.013680293676859606,0.004605290344353397
0.013228735974458006,0.005320726771030453
0.012606428694097468,0.005974063558944061
0.011948228311072822,0.007132583090544238
0.011509966697704507,0.007405084253360446
0.010992530240021654,0.006608789579451576
0.010753858685415143,0.008050175887726984
0.010569795330701947,0.006704727059823798
0.00977937118458994,0.009365195579888238
0.009811065262369382,0.007015888098177019
0.009119617488857397,0.008908319153956004
0.009057271525360237,0.009407294143994268
0.008956123721153238,0.00817558687221218
0.008367114591218425,0.008528827060177758
0.007982055102640856,0.009052487763136134
