f2v2n4e20_loss,f2v2n4e20val_loss
0.23248851895137296,0.24827447422641388
0.12825402416196208,0.12891551891857006
0.07375942849342051,0.06894633677253063
0.05381392358872504,0.026121891856669112
0.04045527039928647,0.011185087840706903
0.03308508243082342,0.0044014328679545444
0.02870077218864045,0.001595404006830575
0.021861185762069447,0.0013408774495783679
0.017927877146766535,0.0017641652582901866
0.01515486889734562,0.0028535844467114657
0.012779433473290056,0.008349025124148961
0.011383242071071378,0.00937137924174362
0.010374513336629535,0.010776079368797388
0.009528530749018991,0.014432776201655097
0.008873643397256221,0.013408787724403466
0.008473656729556132,0.015250230678654414
0.00800360042429184,0.01775761779169849
0.007658161763119816,0.015198632371314663
0.007552533029921977,0.013696094849790902
0.007456496196730087,0.01699620560356515
