f1v2n4e20_loss,f1v2n4e20val_loss
0.05958677559185295,0.09756957878299216
0.04774484030330366,0.06564641793436826
0.038378345944640756,0.04313856865616238
0.030078433812996654,0.03180331071006491
0.023626375176361153,0.02038169787463514
0.017239861341323753,0.020278192105445455
0.010954178653350246,0.008413693771023857
0.009099366511029303,0.006204727737411381
0.005931696422726537,0.0101197124979003
0.005136711301924847,0.004682067566194591
0.004128105575817635,0.004733830835903063
0.004022423193766553,0.004622868639342685
0.0037158018128010226,0.004282415333015726
0.0036687995146771684,0.0051379478103084925
0.0034451897993424165,0.004235984093727584
0.003242077249990952,0.0041047601763684145
0.0032160547906313463,0.004048743619623178
0.0031099879871691206,0.0044423896482491745
0.0029282091859409937,0.0042625193408581405
0.002892886556036458,0.0038625458366871672
