Date,bitcoin,prediccion_f1v2n4e20
2018-04-28,9348.48,7052.123
2018-04-29,9419.08,7133.75
2018-04-30,9240.55,7239.3677
2018-05-01,9119.01,7217.1826
2018-05-02,9235.92,7230.931
2018-05-03,9743.86,7313.936
2018-05-04,9700.76,7491.06
2018-05-05,9858.15,7669.3535
2018-05-06,9654.8,7782.0923
2018-05-07,9373.01,8082.703
2018-05-08,9234.82,8041.772
2018-05-09,9325.18,7690.5747
2018-05-10,9043.94,7421.3164
2018-05-11,8441.49,7118.2285
2018-05-12,8504.89,6455.0244
2018-05-13,8723.94,6187.917
2018-05-14,8716.79,6289.9316
2018-05-15,8510.38,6291.944
2018-05-16,8368.83,6123.581
2018-05-17,8094.32,6081.2144
2018-05-18,8250.97,5922.995
2018-05-19,8247.18,5929.5337
2018-05-20,8513.25,5996.4146
2018-05-21,8418.99,6086.1543
2018-05-22,8041.78,6102.7017
2018-05-23,7557.82,5974.291
2018-05-24,7587.34,5705.8975
2018-05-25,7480.14,5679.025
