,f7v1n2e20_loss,f7v1n2e20_val_loss
0,0.010442186509399622,0.15759701253129885
1,0.00902282314941744,0.13745300385814446
2,0.00783808315601112,0.1197596605007465
3,0.007457778196043844,0.10612405320772758
4,0.007308148532416145,0.09617418996416606
5,0.0072025425835372005,0.09035426120345409
6,0.007137117025503924,0.08802987950352523
7,0.007112152273722766,0.08441837848379062
8,0.007119759253911533,0.08146871210863957
9,0.0071489350564936,0.08125223864156467
10,0.007195962198684871,0.0763510692004974
11,0.007064036012381174,0.07530240127100395
12,0.007044516522481265,0.07654709340288089
13,0.006959878745102236,0.0754443329687302
14,0.0069329604662445215,0.07130972596888359
15,0.006932415746872858,0.06890791697570911
16,0.006900276161207519,0.07026371488777491
17,0.006790938446153271,0.0695454403758049
18,0.006805499089785131,0.06695294251235631
19,0.006712431982071754,0.06508031945962173
