Date,bitcoin,prediccion_f7v1n2e20
2018-05-03,9743.86,6762.3325
2018-05-04,9700.76,6469.783
2018-05-05,9858.15,6608.1416
2018-05-06,9654.8,6563.4907
2018-05-07,9373.01,6292.7144
2018-05-08,9234.82,6282.0894
2018-05-09,9325.18,6509.624
2018-05-10,9043.94,6272.708
2018-05-11,8441.49,6270.5293
2018-05-12,8504.89,6230.32
2018-05-13,8723.94,5920.103
2018-05-14,8716.79,5918.5806
2018-05-15,8510.38,5727.7036
2018-05-16,8368.83,5736.292
2018-05-17,8094.32,5694.7305
2018-05-18,8250.97,5195.5195
2018-05-19,8247.18,5309.7534
2018-05-20,8513.25,5388.437
2018-05-21,8418.99,5479.9624
2018-05-22,8041.78,5278.519
2018-05-23,7557.82,5312.124
2018-05-24,7587.34,5117.639
2018-05-25,7480.14,5231.2456
