f2v2n4e20_loss,f2v2n4e20val_loss
0.18557581639756004,0.22015033947660567
0.10079701931864335,0.12477086413096874
0.065494650199985,0.06389245149144467
0.04505985537946166,0.03859376451595033
0.036737993646223224,0.024177045947773024
0.03237265611408889,0.01575088613924194
0.029430868440394227,0.009150687567988766
0.025288477944727033,0.008800732115521393
0.022825743879023353,0.004207898351794822
0.018223688923705038,0.003866724365271945
0.01553565506970861,0.0025041560466559803
0.013447940642750428,0.0013686962753281671
0.011077533161702824,0.0012308834532419458
0.009354746039574039,0.0015446013093559428
0.008142461543274965,0.0021678856193172212
0.00723400688993029,0.0035923779068980366
0.0057906051461531875,0.004324259539877877
0.005152311421225807,0.005801456537657477
0.004816548557341025,0.00637903453428001
0.004288583901968852,0.007096281063376351
