Date,bitcoin,prediccion_f2v2n4e20
2018-04-29,9419.08,10112.475
2018-04-30,9240.55,10161.952
2018-05-01,9119.01,10304.243
2018-05-02,9235.92,10141.492
2018-05-03,9743.86,10007.4
2018-05-04,9700.76,10090.837
2018-05-05,9858.15,10317.842
2018-05-06,9654.8,10462.224
2018-05-07,9373.01,10557.448
2018-05-08,9234.82,10560.0625
2018-05-09,9325.18,10365.777
2018-05-10,9043.94,10102.298
2018-05-11,8441.49,9974.361
2018-05-12,8504.89,9793.639
2018-05-13,8723.94,9258.692
2018-05-14,8716.79,9004.686
2018-05-15,8510.38,9232.398
2018-05-16,8368.83,9407.246
2018-05-17,8094.32,9256.86
2018-05-18,8250.97,9054.388
2018-05-19,8247.18,8807.395
2018-05-20,8513.25,8775.0
2018-05-21,8418.99,8855.6045
2018-05-22,8041.78,8955.952
2018-05-23,7557.82,8967.129
2018-05-24,7587.34,8637.032
2018-05-25,7480.14,8178.253
