f7v1n2e20_loss,f7v1n2e20val_loss
0.24900415937316558,0.414699419548637
0.1851806763189361,0.29946172315823405
0.14164141420200768,0.2214264375598807
0.11054621281249871,0.16761989381752515
0.09243774166136619,0.11710203772312716
0.0761413084299933,0.09453986918455676
0.06879117301634546,0.06565627798830208
0.061772478839525996,0.05091911603353525
0.056863198634980225,0.0430689119782887
0.053291429780416344,0.031313571441722546
0.049917794111143436,0.029337724670767784
0.04716870222786592,0.02039884136205441
0.044057411631063484,0.017981477130792643
0.04153890852140404,0.016554526151403
0.0393548726278063,0.014888084787679346
0.03684231604257351,0.012413778734442434
0.03469251870881649,0.012049011089593956
0.03254950869805362,0.011543313984906203
0.030648392239736283,0.009853574790452657
0.02932413488075711,0.008306413937948252
