Date,bitcoin,prediccion_f7v1n4e35
2018-05-03,9743.86,6282.6426
2018-05-04,9700.76,6202.2686
2018-05-05,9858.15,6300.9517
2018-05-06,9654.8,6320.267
2018-05-07,9373.01,6271.4487
2018-05-08,9234.82,6238.2593
2018-05-09,9325.18,6270.183
2018-05-10,9043.94,6409.2754
2018-05-11,8441.49,6397.4497
2018-05-12,8504.89,6440.656
2018-05-13,8723.94,6384.843
2018-05-14,8716.79,6307.662
2018-05-15,8510.38,6269.883
2018-05-16,8368.83,6294.58
2018-05-17,8094.32,6217.779
2018-05-18,8250.97,6053.973
2018-05-19,8247.18,6071.164
2018-05-20,8513.25,6130.646
2018-05-21,8418.99,6128.7026
2018-05-22,8041.78,6072.653
2018-05-23,7557.82,6034.2866
2018-05-24,7587.34,5960.0527
2018-05-25,7480.14,6002.3867
