Date,bitcoin,prediccion_f1v5n2e35
2018-05-01,9119.01,9533.14
2018-05-02,9235.92,9518.353
2018-05-03,9743.86,9557.92
2018-05-04,9700.76,9587.983
2018-05-05,9858.15,9586.435
2018-05-06,9654.8,9629.374
2018-05-07,9373.01,9673.552
2018-05-08,9234.82,9700.324
2018-05-09,9325.18,9673.415
2018-05-10,9043.94,9656.236
2018-05-11,8441.49,9582.672
2018-05-12,8504.89,9478.826
2018-05-13,8723.94,9419.301
2018-05-14,8716.79,9372.737
2018-05-15,8510.38,9281.8125
2018-05-16,8368.83,9198.092
2018-05-17,8094.32,9207.142
2018-05-18,8250.97,9183.193
2018-05-19,8247.18,9133.224
2018-05-20,8513.25,9059.252
2018-05-21,8418.99,9037.491
2018-05-22,8041.78,9023.839
2018-05-23,7557.82,9037.741
2018-05-24,7587.34,8983.5625
2018-05-25,7480.14,8931.761
