f1v5n2e35_loss,f1v5n2e35val_loss
0.131804334113759,0.24433235021737906
0.11646900036632028,0.21217802052314466
0.10456798635498439,0.18437700947889915
0.09596623285036346,0.15788948568668995
0.08697620265229969,0.13901469930187688
0.08097074091701366,0.1251511788712098
0.0756399157156954,0.11111256725840517
0.07163077657369621,0.09878664623413767
0.06742956707196306,0.08966976412377514
0.06445416853250813,0.08003555899383602
0.06106934725370818,0.07579112906459269
0.05834835714475979,0.06814158754934976
0.05552214193514163,0.0622757822479848
0.05350798960532631,0.054815909098629115
0.05000094800397642,0.05178346286353829
0.04725318521227888,0.0467420750103154
0.04471697218548433,0.04175459670291825
0.041545124791430785,0.039287151564117315
0.03895286052712174,0.035369075333269745
0.036189689805625515,0.03126289276406169
0.033711611364172875,0.027669673238031486
0.031252539400108824,0.02307988955526725
0.02858280445928845,0.02112005175869134
0.02671131013609539,0.01621383443413364
0.023885539750804163,0.015031646402388976
0.02191643828359042,0.01221423452095753
0.02041583535421792,0.008763131772226828
0.01824389570885667,0.007339482432343884
0.016617008052105305,0.005691269457731703
0.01522058000701549,0.004462521898068979
0.013935191126934702,0.003513665385461146
0.012690219577244609,0.003003636676532131
0.01175736578206228,0.002682005424003864
0.010887471873622349,0.002546884992305742
0.01014367471488471,0.002701546204312203
