Date,bitcoin,prediccion_f1v2n2e20
2018-04-28,9348.48,9165.924
2018-04-29,9419.08,9212.342
2018-04-30,9240.55,9349.359
2018-05-01,9119.01,9137.404
2018-05-02,9235.92,8988.003
2018-05-03,9743.86,9087.4795
2018-05-04,9700.76,9281.194
2018-05-05,9858.15,9399.878
2018-05-06,9654.8,9462.133
2018-05-07,9373.01,9531.47
2018-05-08,9234.82,9353.059
2018-05-09,9325.18,9005.985
2018-05-10,9043.94,8831.187
2018-05-11,8441.49,8567.637
2018-05-12,8504.89,7940.1196
2018-05-13,8723.94,7786.1094
2018-05-14,8716.79,8000.613
2018-05-15,8510.38,8192.033
2018-05-16,8368.83,8036.484
2018-05-17,8094.32,7838.075
2018-05-18,8250.97,7601.47
2018-05-19,8247.18,7678.075
2018-05-20,8513.25,7726.2236
2018-05-21,8418.99,7791.138
2018-05-22,8041.78,7762.301
2018-05-23,7557.82,7343.5894
2018-05-24,7587.34,6856.5815
2018-05-25,7480.14,6738.563
