Date,bitcoin,prediccion_f7v1n4e20
2018-05-03,9743.86,6981.3154
2018-05-04,9700.76,6741.748
2018-05-05,9858.15,6928.7563
2018-05-06,9654.8,6903.078
2018-05-07,9373.01,6738.582
2018-05-08,9234.82,6748.4507
2018-05-09,9325.18,6828.23
2018-05-10,9043.94,7137.9556
2018-05-11,8441.49,7165.4233
2018-05-12,8504.89,7295.691
2018-05-13,8723.94,7153.789
2018-05-14,8716.79,6940.356
2018-05-15,8510.38,6889.9775
2018-05-16,8368.83,6946.67
2018-05-17,8094.32,6695.2095
2018-05-18,8250.97,6532.7217
2018-05-19,8247.18,6553.7383
2018-05-20,8513.25,6735.8193
2018-05-21,8418.99,6809.6436
2018-05-22,8041.78,6638.8525
2018-05-23,7557.82,6561.8477
2018-05-24,7587.34,6433.7563
2018-05-25,7480.14,6529.5693
