f7v1n4e20_loss,f7v1n4e20val_loss
0.14981038236470226,0.23919033219939784
0.10803588737865731,0.165089807620174
0.08378725783307775,0.11933989764044159
0.06941202120501645,0.09378857636138012
0.06105422386130581,0.06523218231373712
0.053809740548133034,0.05136100163585261
0.0498331302935598,0.03821951435192635
0.04638271572070765,0.03019159515143225
0.0412797917646548,0.03257942150690054
0.036414326644136616,0.024691074547406874
0.03295098354644203,0.020224794328800942
0.030572374734003826,0.015871857194916197
0.02570106524441576,0.017234494713576215
0.023053313119536966,0.016708715622754472
0.020093767084278576,0.012973685332230832
0.018234481143764542,0.012794166852376963
0.016293473401612676,0.010655213515029141
0.014413357250010668,0.012774677309942873
0.013893780290324231,0.011286775054606167
0.012120742629544795,0.012007848261610457
