f1v7n2e20_loss,f1v7n2e20val_loss
0.18646548835644672,0.12221871902433674
0.0784355051079345,0.03776459090327949
0.0353177466297143,0.0100263197124109
0.02252845196476759,0.003326767232802728
0.01572972802171894,0.004705798600962532
0.0141900995399846,0.006970749759858244
0.012546718122784758,0.007527094227758896
0.011778668349463492,0.009129176992828843
0.01095227195856565,0.00944381540515617
0.010339075239996953,0.00971082163179356
0.009933970241330468,0.01042179655404029
0.009465165322923583,0.009842324395025715
0.009050279503934031,0.009401481750347976
0.008605062696261637,0.010695065226500038
0.008593659762973209,0.010602085050614028
0.00806940377569314,0.00919483143841492
0.007811083598228373,0.009505613674305045
0.007537882830824892,0.010335901876377842
0.007479933138351748,0.010538115462398136
0.007152713982524478,0.010180617783354658
