f7v2n2e20_loss,f7v2n2e20val_loss
0.16685435111337757,0.266623522214433
0.13636221773879778,0.21138274740982563
0.12045747083575216,0.1605687385543864
0.10722946557377865,0.12612953948530745
0.0959727084838617,0.1066080779629819
0.0860643837493826,0.09385398589074612
0.0769593602180309,0.0791231623276117
0.07128586608188012,0.055704904561664194
0.06044520677271676,0.042159952996100515
0.05281219232594823,0.03152518874985424
0.04552643491223873,0.02687484112152077
0.03900766838273382,0.018770289042607902
0.03316828333390255,0.014141924144264231
0.029477095678789998,0.007967456551070543
0.024116482278935522,0.007894174379118263
0.020718181325462208,0.006258730571023486
0.018092151882943053,0.006212218221217552
0.01573582212239533,0.006676663290412026
0.014265298418406914,0.007664812290347479
0.012587123127173905,0.008305081847480479
