Date,Close bitcoin,holt lineal alfa 0.1 beta 0.1,holt lineal alfa 0.1 beta 0.2,holt lineal alfa 0.1 beta 0.3,holt lineal alfa 0.1 beta 0.4,holt lineal alfa 0.1 beta 0.5,holt lineal alfa 0.1 beta 0.6,holt lineal alfa 0.1 beta 0.7,holt lineal alfa 0.1 beta 0.8,holt lineal alfa 0.1 beta 0.9,holt lineal alfa 0.2 beta 0.1,holt lineal alfa 0.2 beta 0.2,holt lineal alfa 0.2 beta 0.3,holt lineal alfa 0.2 beta 0.4,holt lineal alfa 0.2 beta 0.5,holt lineal alfa 0.2 beta 0.6,holt lineal alfa 0.2 beta 0.7,holt lineal alfa 0.2 beta 0.8,holt lineal alfa 0.2 beta 0.9,holt lineal alfa 0.3 beta 0.1,holt lineal alfa 0.3 beta 0.2,holt lineal alfa 0.3 beta 0.3,holt lineal alfa 0.3 beta 0.4,holt lineal alfa 0.3 beta 0.5,holt lineal alfa 0.3 beta 0.6,holt lineal alfa 0.3 beta 0.7,holt lineal alfa 0.3 beta 0.8,holt lineal alfa 0.3 beta 0.9,holt lineal alfa 0.4 beta 0.1,holt lineal alfa 0.4 beta 0.2,holt lineal alfa 0.4 beta 0.3,holt lineal alfa 0.4 beta 0.4,holt lineal alfa 0.4 beta 0.5,holt lineal alfa 0.4 beta 0.6,holt lineal alfa 0.4 beta 0.7,holt lineal alfa 0.4 beta 0.8,holt lineal alfa 0.4 beta 0.9,holt lineal alfa 0.5 beta 0.1,holt lineal alfa 0.5 beta 0.2,holt lineal alfa 0.5 beta 0.3,holt lineal alfa 0.5 beta 0.4,holt lineal alfa 0.5 beta 0.5,holt lineal alfa 0.5 beta 0.6,holt lineal alfa 0.5 beta 0.7,holt lineal alfa 0.5 beta 0.8,holt lineal alfa 0.5 beta 0.9,holt lineal alfa 0.6 beta 0.1,holt lineal alfa 0.6 beta 0.2,holt lineal alfa 0.6 beta 0.3,holt lineal alfa 0.6 beta 0.4,holt lineal alfa 0.6 beta 0.5,holt lineal alfa 0.6 beta 0.6,holt lineal alfa 0.6 beta 0.7,holt lineal alfa 0.6 beta 0.8,holt lineal alfa 0.6 beta 0.9,holt lineal alfa 0.7 beta 0.1,holt lineal alfa 0.7 beta 0.2,holt lineal alfa 0.7 beta 0.3,holt lineal alfa 0.7 beta 0.4,holt lineal alfa 0.7 beta 0.5,holt lineal alfa 0.7 beta 0.6,holt lineal alfa 0.7 beta 0.7,holt lineal alfa 0.7 beta 0.8,holt lineal alfa 0.7 beta 0.9,holt lineal alfa 0.8 beta 0.1,holt lineal alfa 0.8 beta 0.2,holt lineal alfa 0.8 beta 0.3,holt lineal alfa 0.8 beta 0.4,holt lineal alfa 0.8 beta 0.5,holt lineal alfa 0.8 beta 0.6,holt lineal alfa 0.8 beta 0.7,holt lineal alfa 0.8 beta 0.8,holt lineal alfa 0.8 beta 0.9,holt lineal alfa 0.9 beta 0.1,holt lineal alfa 0.9 beta 0.2,holt lineal alfa 0.9 beta 0.3,holt lineal alfa 0.9 beta 0.4,holt lineal alfa 0.9 beta 0.5,holt lineal alfa 0.9 beta 0.6,holt lineal alfa 0.9 beta 0.7,holt lineal alfa 0.9 beta 0.8,holt lineal alfa 0.9 beta 0.9
2017-05-22,2173.4,2008.8786741890458,2060.799990189623,2093.3172615022117,2060.927880282057,1998.6095922919746,1958.229502207023,1940.0505761010115,1932.5562121354612,1924.948994304722,2035.544917818733,2036.0347985320695,2005.6445815604293,1986.941173517099,1982.611520012146,1990.1025505731723,2008.4708578225761,2034.2179355232518,2063.86301565687,2045.101204238222,2040.4696680052,2036.0436603072899,2048.212088942088,2073.744061589883,2107.273803132029,2144.299570705743,2181.980149701589,2218.5736304372203,2065.084133260675,2072.4588394308685,2088.4360304876127,2118.0750706463236,2154.9570195734714,2193.4086937973116,2229.7103280886854,2261.5147916674205,2287.4413810922965,2088.436281408023,2106.639202321161,2133.6988793925775,2169.062274834276,2205.782210485832,2239.0349074960063,2266.273864679718,2286.6225340712995,2300.3951585379755,2109.8572500395717,2134.8405423051167,2166.117886304184,2200.721556100097,2232.5016700881433,2258.1767556650475,2276.8665771886053,2289.1637194924724,2296.344176369851,2127.5895806872754,2155.972451182599,2187.6024276843123,2218.9072868480753,2245.120638884715,2264.515670304042,2277.3899286219557,2284.9197530170322,2288.4081838216052,2141.6514673835613,2171.2707482033798,2201.518220807714,2229.1260316615167,2250.7193446660267,2265.7149514971156,2275.037543505971,2280.0756666949796,2282.1891713890245,2152.6716397480777,2182.3456469450202,2210.6879242798805,2235.0951153891497,2253.359252658354,2265.6769423445844,2273.337314082284,2277.84738617167,2280.558232883821
2017-05-23,2320.42,2039.4400046534993,2094.927985677445,2125.1613423506546,2080.5748895469014,2009.787606547323,1968.2791741995227,1952.611132006193,1947.9570975846025,1942.2766727255405,2064.5463990706644,2063.8207371176823,2030.1116556039651,2013.332124845773,2015.0028083164314,2031.764834403971,2061.847242892996,2100.383764833603,2142.9636504042114,2074.2615465131316,2071.5774710817705,2071.8003368061454,2093.856042443099,2132.662845173595,2180.874143347906,2232.5704283132686,2284.0959413939904,2333.1948266615445,2095.8407912322496,2109.482702139752,2135.431492124303,2178.990648668778,2231.138779193162,2284.2193074288098,2333.3111531961117,2375.38402195659,2408.758092449336,2121.110352664377,2148.9296478532415,2188.802114210968,2239.145872026317,2290.307433081322,2335.7762939419877,2372.2547803736447,2398.7767710333615,2416.013855018355,2144.252419761701,2181.063243577156,2226.3022164885774,2275.4133257455555,2319.829230925613,2355.135708611436,2380.3107032647695,2396.3711819374416,2405.2356742425477,2163.370924703686,2204.918572517828,2250.719959795787,2295.521857535036,2332.622786361103,2359.7162619485584,2377.3697650501063,2387.3637764895234,2391.6190373073896,2178.501826204033,2222.050379430946,2266.2513896336895,2306.3206090864746,2337.443314712706,2358.874091514936,2372.037691591372,2379.008268324295,2381.8015165578954,2190.337475556277,2234.3631961627093,2276.301972007496,2312.3110673366723,2339.1757975527635,2357.2321640198634,2368.417382395179,2374.977575342651,2378.916920977934
2017-05-24,2443.64,2070.0013351179523,2129.0559811652674,2157.005423199097,2100.2218988117465,2020.9656208026715,1978.3288461920224,1965.1716879113744,1963.3579830337437,1959.604351146359,2093.5478803225956,2091.606675703295,2054.578729647501,2039.723076174447,2047.3940966207167,2073.4271182347698,2115.2236279634153,2166.5495941439544,2222.0642851515527,2103.421888788041,2102.6852741583407,2107.557013305001,2139.4999959441097,2191.581628757307,2254.474483563782,2320.841285920794,2386.211733086391,2447.8160228858687,2126.5974492038235,2146.506564848635,2182.4269537609935,2239.906226691232,2307.3205388128526,2375.0299210603075,2436.9119783035376,2489.25325224576,2530.0748038063757,2153.78442392073,2191.220093385323,2243.905349029358,2309.2294692183586,2374.8326556768125,2432.517680387969,2478.2356960675716,2510.931007995424,2531.6325514987348,2178.64758948383,2227.285944849195,2286.4865466729707,2350.105095391014,2407.1567917630828,2452.0946615578237,2483.7548293409336,2503.5786443824104,2514.127172115244,2199.1522687200963,2253.8646938530574,2313.8374919072617,2372.1364282219965,2420.1249338374914,2454.916853593075,2477.349601478257,2489.8077999620145,2494.8298907931744,2215.352185024505,2272.830010658513,2330.984558459665,2383.515186511432,2424.1672847593854,2452.0332315327564,2469.037839676773,2477.9408699536098,2481.4138617267663,2228.0033113644754,2286.380745380398,2341.916019735111,2389.5270192841945,2424.9923424471726,2448.787385695143,2463.497450708074,2472.107764513632,2477.2756090720463
2017-05-25,2304.98,2100.5626655824058,2163.1839766530898,2188.84950404754,2119.868908076591,2032.14363505802,1988.3785181845224,1977.7322438165559,1978.758868482885,1976.9320295671776,2122.5493615745268,2119.392614288907,2079.045803691037,2066.114027503121,2079.7853849250023,2115.0894020655683,2168.600013033835,2232.715423454306,2301.164919898894,2132.5822310629505,2133.7930772349114,2143.313689803856,2185.1439494451206,2250.500412341019,2328.074823779659,2409.1121435283194,2488.3275247787924,2562.437219110193,2157.354107175398,2183.530427557518,2229.4224153976843,2300.821804713686,2383.502298432543,2465.8405346918053,2540.512803410964,2603.12248253493,2651.3915151634155,2186.4584951770835,2233.510538917403,2299.0085838477485,2379.3130664104,2459.357878272303,2529.259066833951,2584.216611761499,2623.085244957486,2647.2512479791144,2213.042759205959,2273.508646121234,2346.670876857364,2424.7968650364724,2494.4843526005525,2549.0536145042115,2587.1989554170977,2610.7861068273796,2623.01866998794,2234.933612736507,2302.8108151882866,2376.9550240187364,2448.7509989089576,2507.6270813138794,2550.1174452375913,2577.3294379064073,2592.251823434506,2598.040744278959,2252.202543844977,2323.6096418860793,2395.7177272856406,2460.70976393639,2510.8912548060644,2545.192371550577,2566.0379877621735,2576.873471582925,2581.026206895637,2265.669147172674,2338.398294598087,2407.530067462727,2466.7429712317166,2510.8088873415822,2540.3426073704222,2558.577519020969,2569.2379536846124,2575.6342971661593
2017-05-26,2202.42,2131.1239960468592,2197.311972140912,2220.693584895983,2139.515917341436,2043.3216493133682,1998.428190177022,1990.2927997217373,1994.1597539320262,1994.259707987996,2151.550842826458,2147.17855287452,2103.5128777345726,2092.504978831795,2112.1766732292876,2156.7516858963672,2221.9763981042547,2298.881252764657,2380.265554646235,2161.74257333786,2164.9008803114816,2179.0703663027116,2230.787902946132,2309.419195924731,2401.675163995535,2497.383001135845,2590.4433164711936,2677.058415334517,2188.110765146972,2220.554290266401,2276.4178770343747,2361.7373827361403,2459.684058052233,2556.6511483233035,2644.11362851839,2716.9917128240995,2772.708226520455,2219.132566433437,2275.8009844494845,2354.111818666139,2449.396663602441,2543.8831008677935,2626.000453279932,2690.197527455425,2735.239481919548,2762.869944459494,2247.4379289280882,2319.731347393273,2406.8552070417572,2499.4886346819303,2581.8119134380217,2646.0125674505994,2690.643081493262,2717.9935692723484,2731.9101678606366,2270.714956752917,2351.756936523516,2440.0725561302115,2525.3655695959183,2595.129228790268,2645.3180368821077,2677.309274334558,2694.6958469069973,2701.2515977647436,2289.0529026654485,2374.389273113646,2460.450896111616,2537.9043413613476,2597.6152248527437,2638.351511568397,2663.0381358475747,2675.80607321224,2680.638552064508,2303.3349829808726,2390.415843815776,2473.1441151903423,2543.958923179239,2596.625432235992,2631.897829045701,2653.657587333864,2666.3681428555933,2673.992985260272
2017-05-27,2038.87,2161.6853265113123,2231.4399676287344,2252.5376657444253,2159.1629266062805,2054.4996635687166,2008.4778621695218,2002.8533556269188,2009.5606393811674,2011.5873864088146,2180.5523240783896,2174.9644914601326,2127.979951778109,2118.895930160469,2144.567961533573,2198.4139697271657,2275.352783174674,2365.0470820750083,2459.3661893935764,2190.9029156127694,2196.0086833880523,2214.827042801567,2276.4318564471423,2368.337979508443,2475.2755042114118,2585.65385874337,2692.5591081635944,2791.6796115588413,2218.8674231185464,2257.5781529752844,2323.413338671065,2422.6529607585944,2535.8658176719237,2647.461761954801,2747.7144536258165,2830.8609431132695,2894.0249378774947,2251.8066376897905,2318.091429981565,2409.215053484529,2519.480260794482,2628.408323463284,2722.7418397259135,2796.1784431493525,2847.39371888161,2878.4886409398737,2281.8330986502174,2365.9540486653123,2467.0395372261505,2574.1804043273887,2669.1394742754915,2742.971520396987,2794.087207569426,2825.2010317173176,2840.801665733333,2306.4963007693273,2400.7030578587446,2503.190088241686,2601.980140282879,2682.631376266656,2740.518628526624,2777.289110762709,2797.1398703794885,2804.4624512505284,2325.9032614859207,2425.1689043412125,2525.1840649375918,2615.0989187863056,2684.339194899423,2731.5106515862176,2760.038283932976,2774.738674841555,2780.250897233379,2341.000818789071,2442.433393033465,2538.7581629179576,2621.174875126761,2682.4419771304015,2723.45305072098,2748.737655646759,2763.498332026574,2772.3516733543847
2017-05-28,2155.8,2192.2466569757657,2265.5679631165567,2284.3817465928682,2178.809935871125,2065.677677824065,2018.5275341620218,2015.4139115321002,2024.9615248303087,2028.9150648296331,2209.5538053303208,2202.7504300457454,2152.4470258216447,2145.286881489143,2176.9592498378584,2240.0762535579647,2328.7291682450937,2431.21291138536,2538.4668241409177,2220.0632578876794,2227.1164864646225,2250.5837193004227,2322.0758099481536,2427.256763092155,2548.875844427288,2673.9247163508953,2794.6748998559956,2906.3008077831655,2249.6240810901204,2294.602015684168,2370.408800307756,2483.5685387810486,2612.0475772916143,2738.272375586299,2851.315278733243,2944.7301734024395,3015.341649234534,2284.4807089461437,2360.3818755136463,2464.3182883029194,2589.5638579865235,2712.9335460587745,2819.483226171895,2902.1593588432793,2959.5479558436723,2994.1073374202533,2316.2282683723465,2412.1767499373514,2527.223867410544,2648.872173972847,2756.467035112961,2839.9304733433755,2897.53133364559,2932.408494162287,2949.693163606029,2342.2776447857377,2449.649179193974,2566.307620353161,2678.59471096984,2770.1335237430444,2835.7192201711405,2877.2689471908593,2899.5838938519796,2907.673304736313,2362.7536203063923,2475.9485355687793,2589.9172337635673,2692.293496211263,2771.063164946102,2824.669791604038,2857.0384320183766,2873.67127647087,2879.86324240225,2378.6666545972703,2494.450942251154,2604.372210645573,2698.390827074283,2768.258522024811,2815.0082723962596,2843.8177239596534,2860.628521197555,2870.7103614484977
2017-05-29,2255.61,2222.807987440219,2299.695958604379,2316.2258274413107,2198.4569451359703,2076.8556920794135,2028.5772061545215,2027.9744674372816,2040.36241027945,2046.2427432504517,2238.555286582252,2230.536368631358,2176.9140998651806,2171.6778328178175,2209.3505381421437,2281.7385373887632,2382.105553315513,2497.378740695711,2617.567458888259,2249.223600162589,2258.224289541193,2286.340395799278,2367.7197634491645,2486.175546675867,2622.4761846431647,2762.195573958421,2896.7906915483964,3020.9220040074897,2280.380739061695,2331.6258783930507,2417.4042619444463,2544.4841168035027,2688.2293369113045,2829.082989217797,2954.9161038406687,3058.599403691609,3136.658360591574,2317.154780202497,2402.6723210457267,2519.4215231213097,2659.647455178565,2797.4587686542645,2916.224612617876,3008.140274537206,3071.7021928057347,3109.726033900633,2350.6234380944757,2458.3994512093905,2587.4081975949366,2723.5639436183055,2843.7945959504304,2936.8894262897634,3000.9754597217543,3039.6159566072556,3058.584661478725,2378.0589888021477,2498.595300529203,2629.425152464636,2755.2092816568006,2857.6356712194324,2930.919811815657,2977.24878361901,3002.0279173244708,3010.884158222098,2399.603979126864,2526.7281667963457,2654.650402589543,2769.488073636221,2857.787134992781,2917.8289316218584,2954.0385801037773,2972.6038781001853,2979.4755875711207,2416.332490405469,2546.4684914688432,2669.9862583731883,2775.606779021806,2854.0750669192203,2906.563494071539,2938.8977922725485,2957.758710368536,2969.06904954261
2017-05-30,2175.47,2253.3693179046722,2333.8239540922013,2348.0699082897536,2218.103954400815,2088.033706334762,2038.6268781470212,2040.5350233424629,2055.7632957285914,2063.57042167127,2267.556767834183,2258.322307216971,2201.3811739087164,2198.0687841464915,2241.741826446429,2323.400821219562,2435.481938385933,2563.5445700060623,2696.6680936356,2278.3839424374983,2289.3320926177635,2322.0970722981338,2413.3637169501753,2545.094330259579,2696.0765248590415,2850.4664315659466,2998.9064832407976,3135.543200231814,2311.137397033269,2368.6497411019336,2464.3997235811366,2605.399694825957,2764.4110965309947,2919.893602849295,3058.516928948095,3172.4686339807786,3257.9750719486137,2349.8288514588503,2444.962766577808,2574.5247579397,2729.731052370606,2881.983991249755,3012.965999063858,3114.121190231133,3183.8564297677967,3225.3447303810126,2385.018607816605,2504.6221524814296,2647.59252777933,2798.2557132637635,2931.1221567879,3033.8483792361512,3104.4195857979184,3146.823419052225,3167.4761593514213,2413.840332818558,2547.541421864432,2692.542684576111,2831.8238523437612,2945.137818695821,3026.1204034601733,3077.2286200471603,3104.471940796962,3114.095011707883,2436.454337947336,2577.5077980239125,2719.3835714155184,2846.682651061179,2944.5111050394603,3010.9880716396788,3051.0387281891785,3071.5364797295,3079.0879327399916,2453.9983262136675,2598.486040686532,2735.6003061008037,2852.822730969328,2939.89161181363,2998.118715746818,3033.9778605854435,3054.888899539517,3067.427737636723
2017-05-31,2286.41,2283.9306483691257,2367.9519495800237,2379.913989138196,2237.7509636656596,2099.21172059011,2048.676550139521,2053.0955792476443,2071.1641811777326,2080.8981000920885,2296.5582490861143,2286.1082458025835,2225.848247952252,2224.4597354751654,2274.1331147507144,2365.0631050503607,2488.8583234563525,2629.7103993164137,2775.7687283829414,2307.5442847124077,2320.4398956943337,2357.8537487969893,2459.007670451186,2604.0131138432907,2769.6768650749177,2938.7372891734717,3101.022274933199,3250.164396456138,2341.894055004843,2405.673603810817,2511.395185217827,2666.315272848411,2840.5928561506853,3010.7042164807926,3162.117754055521,3286.337864269949,3379.2917833056536,2382.502922715204,2487.2532121098884,2629.6279927580904,2799.814649562647,2966.5092138452455,3109.7073855098392,3220.1021059250597,3296.0106667298587,3340.9634268613922,2419.413777538734,2550.8448537534687,2707.776857963723,2872.947482909222,3018.44971762537,3130.807332182539,3207.8637118740826,3254.030881497194,3276.367657224118,2449.6216768349686,2596.487543199661,2755.6602166875855,2908.4384230307223,3032.639966172209,3121.3209951046892,3177.208456475311,3206.915964269453,3217.305865193667,2473.304696767808,2628.287429251479,2784.116740241494,2923.8772284861366,3031.2350750861397,3104.147211657499,3148.0388762745797,3170.4690813588154,3178.7002779088625,2491.664162021866,2650.5035899042214,2801.214353828419,2930.03868291685,3025.7081567080395,3089.673937422097,3129.057928898338,3152.0190887104973,3165.7864257308356
2017-06-01,2407.88,2314.491978833579,2402.079945067846,2411.758069986639,2257.3979729305047,2110.3897348454584,2058.7262221320207,2065.6561351528258,2086.565066626874,2098.2257785129073,2325.5597303380455,2313.894184388196,2250.315321995788,2250.8506868038394,2306.524403055,2406.7253888811592,2542.234708526772,2695.8762286267647,2854.869363130283,2336.704626987317,2351.547698770904,2393.610425295845,2504.651623952197,2662.9318974270027,2843.2772052907944,3027.0081467809973,3203.1380666255995,3364.7855926804623,2372.6507129764173,2442.6974665197004,2558.390646854518,2727.230850870865,2916.774615770376,3101.514830112291,3265.718579162947,3400.2070945591186,3500.608494662693,2415.1769939715573,2529.5436576419697,2684.7312275764807,2869.8982467546884,3051.034436440736,3206.4487719558206,3326.0830216189865,3408.1649036919207,3456.582123341772,2453.8089472608626,2597.0675550255078,2767.9611881481164,2947.63925255468,3105.7772784628396,3227.766285128927,3311.3078379502463,3361.238343942163,3385.259155096814,2485.403020851379,2645.4336645348903,2818.77774879906,2985.052993717683,3120.142113648597,3216.521586749206,3277.1882929034614,3309.3599877419447,3320.516718679452,2510.1550555882795,2679.0670604790457,2848.8499090674695,3001.0718059110945,3117.9590451328186,3197.3063516753195,3245.0390243599804,3269.4016829881302,3278.312623077734,2529.3299978300647,2702.52113912191,2866.828401556035,3007.2546348643723,3111.524701602449,3181.2291590973764,3224.137997211233,3249.149277881478,3264.1451138249486
2017-06-02,2488.55,2345.053309298032,2436.2079405556683,2443.6021508350814,2277.0449821953493,2121.567749100807,2068.7758941245206,2078.216691058007,2101.965952076015,2115.553456933726,2354.561211589977,2341.680122973809,2274.782396039324,2277.2416381325133,2338.9156913592856,2448.387672711958,2595.611093597192,2762.042057937116,2933.9699978776243,2365.8649692622266,2382.6555018474746,2429.3671017947004,2550.295577453208,2721.8506810107147,2916.8775455066707,3115.2790043885225,3305.2538583180003,3479.4067889047865,2403.4073709479912,2479.7213292285833,2605.3861084912082,2788.1464288933194,2992.956375390066,3192.325443743789,3369.3194042703735,3514.076324848288,3621.9252060197323,2447.8510652279106,2571.83410317405,2739.834462394871,2939.98184394673,3135.5596590362265,3303.1901584018024,3432.0639373129134,3520.319140653983,3572.2008198221515,2488.2041169829918,2643.290256297547,2828.1455183325097,3022.3310222001382,3193.1048393003093,3324.7252380753152,3414.7519640264104,3468.4458063871316,3494.1506529695102,2521.184364867789,2694.3797858701196,2881.895280910535,3061.6675644046436,3207.6442611249854,3311.722178393722,3377.168129331612,3411.8040112144354,3423.727572165237,2547.0054144087517,2729.846691706612,2913.583077893445,3078.266383336052,3204.683015179498,3290.46549169314,3342.039172445381,3368.3342846174455,3377.9249682466047,2566.995833638264,2754.538688339599,2932.4424492836497,3084.4705868118945,3197.3412464968587,3272.784380772656,3319.218065524128,3346.279467052459,3362.5038019190615
2017-06-03,2515.35,2375.6146397624857,2470.3359360434906,2475.4462316835243,2296.691991460194,2132.7457633561553,2078.8255661170206,2090.7772469631886,2117.3668375251564,2132.8811353545443,2383.5626928419083,2369.466061559421,2299.2494700828597,2303.6325894611873,2371.306979663571,2490.0499565427567,2648.9874786676114,2828.2078872474676,3013.0706326249656,2395.0253115371365,2413.763304924045,2465.123778293556,2595.9395309542188,2780.7694645944266,2990.4778857225474,3203.549861996048,3407.3696500104015,3594.0279851291107,2434.1640289195657,2516.745191937466,2652.381570127899,2849.0620069157735,3069.1381350097563,3283.1360573752863,3472.9202293778,3627.9455551374585,3743.241917376772,2480.5251364842643,2614.1245487061315,2794.9376972132613,3010.065441138771,3220.0848816317166,3399.9315448477837,3538.0448530068406,3632.473377616045,3687.819516302531,2522.599286705121,2689.512957569586,2888.329848516903,3097.0227918455967,3280.4324001377786,3421.6841910217026,3518.1960901025745,3575.6532688321013,3603.042150842207,2556.9657088841996,2743.325907205349,2945.01281302201,3138.2821350916047,3295.146408601374,3406.922770038239,3477.147965759763,3514.248034686927,3526.938425651021,2583.8557732292234,2780.6263229341785,2978.3162467194206,3155.46096076101,3291.4069852261773,3383.6246317109603,3439.0393205307823,3467.266886246761,3477.5373134154756,2604.6616694464624,2806.556237557288,2998.0564970112655,3161.686538759417,3283.157791391268,3364.339602447935,3414.2981338370228,3443.40965622344,3460.8624900131745
2017-06-04,2511.81,2406.1759702269387,2504.463931531313,2507.290312531967,2316.3390007250387,2143.9237776115037,2088.87523810952,2103.33780286837,2132.7677229742976,2150.2088137753626,2412.5641740938395,2397.252000145034,2323.7165441263955,2330.0235407898617,2403.6982679678563,2531.7122403735557,2702.363863738031,2894.373716557819,3092.171267372307,2424.185653812046,2444.871108000615,2500.880454792411,2641.5834844552296,2839.6882481781386,3064.078225938424,3291.8207196035737,3509.4854417028027,3708.649181353435,2464.9206868911397,2553.7690546463496,2699.3770317645894,2909.9775849382277,3145.319894629447,3373.9466710067845,3576.521054485226,3741.814785426628,3864.558628733812,2513.1992077406176,2656.414994238212,2850.0409320316517,3080.149038330812,3304.610104227207,3496.672931293765,3644.025768700767,3744.6276145781076,3803.438212782911,2556.99445642725,2735.735658841625,2948.5141787012963,3171.714561491055,3367.7599609752483,3518.643143968091,3621.6402161787387,3682.86073127707,3711.933648714903,2592.74705290061,2792.2720285405776,3008.1303451334848,3214.896705778565,3382.648556077762,3502.123361682755,3577.1278021879134,3616.692058159418,3630.149279136806,2620.706132049695,2831.4059541617453,3043.049415545396,3232.655538185968,3378.130955272856,3476.7837717287807,3536.0394686161835,3566.1994878760756,3577.1496585843465,2642.327505254661,2858.573786774977,3063.670544738881,3238.9024907069393,3368.9743362856775,3455.8948241232138,3509.3782021499183,3540.539845394421,3559.221178107287
2017-06-05,2686.81,2436.737300691392,2538.5919270191353,2539.1343933804096,2335.9860099898833,2155.101791866852,2098.92491010202,2115.8983587735515,2148.168608423439,2167.5364921961814,2441.5656553457707,2425.0379387306466,2348.1836181699314,2356.4144921185357,2436.0895562721416,2573.374524204354,2755.7402488084504,2960.5395458681705,3171.271902119648,2453.3459960869554,2475.978911077186,2536.6371312912665,2687.2274379562405,2898.6070317618505,3137.6785661543004,3380.091577211099,3611.601233395204,3823.270377577759,2495.677344862714,2590.792917355233,2746.37249340128,2970.893162960682,3221.5016542491376,3464.7572846382827,3680.1218795926525,3855.6840157157976,3985.8753400908518,2545.873278996971,2698.705439770293,2905.144166850042,3150.2326355228533,3389.1353268226976,3593.4143177397464,3750.0066843946943,3856.7818515401696,3919.0569092632904,2591.389626149379,2781.958360113664,3008.698508885689,3246.4063311365135,3455.0875218127176,3615.602096914479,3725.084342254903,3790.068193722039,3820.825146587599,2628.5283969170205,2841.218149875807,3071.2478772449595,3291.511276465526,3470.15070355415,3597.3239533272717,3677.107638616064,3719.1360816319093,3733.3601326225908,2657.556490870167,2882.185585389312,3107.7825843713717,3309.8501156109255,3464.8549253195356,3569.942911746601,3633.0396167015842,3665.1320895053905,3676.7620037532174,2679.9933410628596,2910.5913359926662,3129.284592466496,3316.1184426544614,3454.790881180087,3547.450045798493,3604.458270462813,3637.6700345654017,3657.5798662013995
2017-06-06,2863.2,2467.298631155845,2572.7199225069576,2570.9784742288525,2355.6330192547284,2166.2798061222006,2108.97458209452,2128.458914678733,2163.56949387258,2184.864170617,2470.5671365977023,2452.8238773162593,2372.650692213467,2382.8054434472097,2468.4808445764274,2615.036808035153,2809.11663387887,3026.7053751785215,3250.3725368669893,2482.506338361865,2507.086714153756,2572.393807790122,2732.8713914572513,2957.5258153455625,3211.2789063701766,3468.362434818624,3713.7170250876047,3937.8915738020833,2526.434002834288,2627.816780064116,2793.36795503797,3031.808740983136,3297.6834138688278,3555.5678982697805,3783.722704700079,3969.5532460049676,4107.192051447892,2578.547350253324,2740.9958853023736,2960.2474016684323,3220.316232714895,3473.660549418188,3690.1557041857277,3855.9876000886206,3968.9360885022315,4034.67560574367,2625.7847958715083,2828.1810613857033,3068.882839070083,3321.0981007819714,3542.4150826501873,3712.5610498608667,3828.528468331067,3897.275656167008,3929.7166444602954,2664.3097409334305,2890.164271211036,3134.3654093564346,3368.125847152487,3557.6528510305384,3692.5245449717877,3777.0874750442144,3821.5801051044004,3836.5709861083756,2694.4068496906393,2932.9652166168785,3172.5157531973473,3387.044693035883,3551.578895366215,3663.1020517644215,3730.039764786985,3764.0646911347058,3776.3743489220883,2717.6591768710587,2962.608885210355,3194.8986401941115,3393.3343946019836,3540.6074260744967,3639.0052674737726,3699.5383387757074,3734.8002237363826,3755.9385542955124
2017-06-07,2732.16,2497.8599616202987,2606.84791799478,2602.822555077295,2375.280028519573,2177.457820377549,2119.0242540870195,2141.0194705839144,2178.9703793217213,2202.1918490378184,2499.5686178496335,2480.609815901872,2397.117766257003,2409.1963947758836,2500.8721328807123,2656.6990918659517,2862.4930189492898,3092.871204488873,3329.4731716143306,2511.666680636775,2538.1945172303267,2608.1504842889776,2778.515344958262,3016.4445989292744,3284.8792465860533,3556.6332924261496,3815.8328167800055,4052.512770026408,2557.1906608058625,2664.8406427729988,2840.3634166746606,3092.72431900559,3373.865173488518,3646.378511901278,3887.3235298075047,4083.4224762941376,4228.5087628049305,2611.2214215096774,2783.286330834455,3015.3506364868226,3290.399829906936,3558.1857720136786,3786.897090631709,3961.968515782548,4081.090325464294,4150.29430222405,2660.1799655936375,2874.4037626577424,3129.0671692544756,3395.78987042743,3629.742643487657,3809.520002807255,3931.972594407231,4004.4831186119773,4038.6081423329915,2700.091084949841,2939.110392546265,3197.4829414679093,3444.740417839447,3645.154998506927,3787.7251366163046,3877.067311472365,3924.0241285768916,3939.7818395941604,2731.257208511111,2983.744847844445,3237.248922023323,3464.239270460841,3638.302865412894,3756.261191782242,3827.039912872386,3862.997292764021,3875.986694090959,2755.3250126792573,3014.6264344280444,3260.512687921727,3470.550346549506,3626.4239709689064,3730.5604891490516,3794.618407088603,3831.9304129073635,3854.2972423896254
