Date,bitcoin,prediccion_f7v1n4e20
2018-05-03,9743.86,8655.381
2018-05-04,9700.76,8324.452
2018-05-05,9858.15,8678.8125
2018-05-06,9654.8,8684.827
2018-05-07,9373.01,8462.331
2018-05-08,9234.82,8440.04
2018-05-09,9325.18,8564.988
2018-05-10,9043.94,9105.283
2018-05-11,8441.49,9096.244
2018-05-12,8504.89,9310.237
2018-05-13,8723.94,9216.412
2018-05-14,8716.79,8855.467
2018-05-15,8510.38,8767.902
2018-05-16,8368.83,8830.331
2018-05-17,8094.32,8402.167
2018-05-18,8250.97,8082.292
2018-05-19,8247.18,8122.362
2018-05-20,8513.25,8406.556
2018-05-21,8418.99,8477.633
2018-05-22,8041.78,8259.69
2018-05-23,7557.82,8127.733
2018-05-24,7587.34,7934.123
2018-05-25,7480.14,8104.6
