f7v1n4e20_loss,f7v1n4e20val_loss
0.05326040577238873,0.052340865037158915
0.04563313663924081,0.037522785512632446
0.04188272041406111,0.026151199580023165
0.03773439012617712,0.0222180115402137
0.033681250888125985,0.0174241074556975
0.03231661435302989,0.011047745405353214
0.028502940148292667,0.01047749885995137
0.025885603269355434,0.00921637556319566
0.023679210096336268,0.008649977843130105
0.021374952384239115,0.007468371247676642
0.019943599461355335,0.007473207918289853
0.018039437065748426,0.008439390576983752
0.016559673943763537,0.00743003656450463
0.01530633128248763,0.007860464736280081
0.014382947343444166,0.008124747895635664
0.013299522576490405,0.008528331637774644
0.012928016548070511,0.009162124932596558
0.012232820650148656,0.009256811898299739
0.011968277531400002,0.009223311061137602
0.011478296920821902,0.009840777542098965
