f5v1n2e20_loss,f5v1n2e20val_loss
0.09340139740105788,0.140780744976119
0.07416717176269653,0.1014330151833986
0.06345277122564902,0.07120399108450663
0.055490357968038286,0.054392384169133084
0.04986532731091892,0.04072026104519242
0.045920973781723266,0.029730111997770637
0.0419108236921184,0.025587737952408037
0.03930312555600031,0.020160332420154622
0.03570082199251566,0.017429930978993837
0.03285577782267442,0.015341719869818343
0.02988499914269831,0.012914949354078425
0.02715101381303322,0.01142395834291452
0.024389955772840182,0.011282602901031313
0.021838986881559972,0.008202142921570493
0.019468158302803136,0.006189768876586305
0.017643813604632436,0.005095229634255367
0.015707685815944887,0.004445063274990963
0.014135472283261074,0.00596212916762421
0.012519588343780573,0.004573790442296549
0.011278945811390124,0.0038167975940986685
